image1,image2,resnet cosine similarity
final_submissions/2/1.png,ai/2A_11.png,0.84853196144104
final_submissions/2/1.png,ai/2A_12.png,0.8330599367618561
final_submissions/2/1.png,ai/2A_13.png,0.8509246408939362
final_submissions/2/1.png,ai/2A_14.png,0.8692432940006256
final_submissions/2/1.png,ai/2A_15.png,0.8667206168174744
final_submissions/2/1.png,ai/2A_16.png,0.9068532586097716
final_submissions/2/1.png,ai/2B_11.png,0.8553777039051056
final_submissions/2/1.png,ai/2B_12.png,0.843457043170929
final_submissions/2/1.png,ai/2B_13.png,0.8757113218307495
final_submissions/2/1.png,ai/2B_14.png,0.8511625230312347
final_submissions/2/1.png,ai/2B_15.png,0.8724954426288605
final_submissions/2/1.png,ai/2B_16.png,0.8986447155475616
final_submissions/2/1.png,ai/2B_17.png,0.8874909281730652
final_submissions/2/1.png,ai/2B_18.png,0.8981350660324097
final_submissions/2/1.png,web/2A_1.jpg,0.912023425102234
final_submissions/2/1.png,web/2A_10.jpg,0.8949913382530212
final_submissions/2/1.png,web/2A_2.jpg,0.8843445479869843
final_submissions/2/1.png,web/2A_3.jpg,0.8835763335227966
final_submissions/2/1.png,web/2A_4.jpg,0.833824098110199
final_submissions/2/1.png,web/2A_5.jpg,0.8875787556171417
final_submissions/2/1.png,web/2A_6.jpg,0.8633587956428528
final_submissions/2/1.png,web/2A_7.jpg,0.8823779821395874
final_submissions/2/1.png,web/2A_8.jpg,0.7979152798652649
final_submissions/2/1.png,web/2A_9.jpg,0.8469138145446777
final_submissions/2/1.png,web/2B_1.jpg,0.8751271665096283
final_submissions/2/1.png,web/2B_10.jpg,0.8353651762008667
final_submissions/2/1.png,web/2B_2.jpg,0.8572011888027191
final_submissions/2/1.png,web/2B_3.jpg,0.8662886321544647
final_submissions/2/1.png,web/2B_4.jpg,0.827349841594696
final_submissions/2/1.png,web/2B_5.jpg,0.8678021728992462
final_submissions/2/1.png,web/2B_6.jpg,0.8895969986915588
final_submissions/2/1.png,web/2B_7.jpg,0.8916636109352112
final_submissions/2/1.png,web/2B_8.jpg,0.874030590057373
final_submissions/2/1.png,web/2B_9.jpg,0.866623193025589
final_submissions/2/2.png,ai/2A_11.png,0.7775704264640808
final_submissions/2/2.png,ai/2A_12.png,0.7890126407146454
final_submissions/2/2.png,ai/2A_13.png,0.7670194506645203
final_submissions/2/2.png,ai/2A_14.png,0.788960337638855
final_submissions/2/2.png,ai/2A_15.png,0.7846275866031647
final_submissions/2/2.png,ai/2A_16.png,0.7647883892059326
final_submissions/2/2.png,ai/2B_11.png,0.7624161839485168
final_submissions/2/2.png,ai/2B_12.png,0.7619280219078064
final_submissions/2/2.png,ai/2B_13.png,0.7802474200725555
final_submissions/2/2.png,ai/2B_14.png,0.7565761804580688
final_submissions/2/2.png,ai/2B_15.png,0.7696619033813477
final_submissions/2/2.png,ai/2B_16.png,0.7858524918556213
final_submissions/2/2.png,ai/2B_17.png,0.7736499309539795
final_submissions/2/2.png,ai/2B_18.png,0.7775259613990784
final_submissions/2/2.png,web/2A_1.jpg,0.8161322474479675
final_submissions/2/2.png,web/2A_10.jpg,0.7950029373168945
final_submissions/2/2.png,web/2A_2.jpg,0.8305620551109314
final_submissions/2/2.png,web/2A_3.jpg,0.8285563290119171
final_submissions/2/2.png,web/2A_4.jpg,0.7988726794719696
final_submissions/2/2.png,web/2A_5.jpg,0.7917425036430359
final_submissions/2/2.png,web/2A_6.jpg,0.8043186068534851
final_submissions/2/2.png,web/2A_7.jpg,0.8006939888000488
final_submissions/2/2.png,web/2A_8.jpg,0.8077867031097412
final_submissions/2/2.png,web/2A_9.jpg,0.8053037822246552
final_submissions/2/2.png,web/2B_1.jpg,0.7722610831260681
final_submissions/2/2.png,web/2B_10.jpg,0.8028708696365356
final_submissions/2/2.png,web/2B_2.jpg,0.7810693681240082
final_submissions/2/2.png,web/2B_3.jpg,0.7850421071052551
final_submissions/2/2.png,web/2B_4.jpg,0.7901954054832458
final_submissions/2/2.png,web/2B_5.jpg,0.8562114536762238
final_submissions/2/2.png,web/2B_6.jpg,0.7712913155555725
final_submissions/2/2.png,web/2B_7.jpg,0.7788505554199219
final_submissions/2/2.png,web/2B_8.jpg,0.7779049873352051
final_submissions/2/2.png,web/2B_9.jpg,0.8088341355323792
final_submissions/2/3.png,ai/2A_11.png,0.7991912364959717
final_submissions/2/3.png,ai/2A_12.png,0.7857277989387512
final_submissions/2/3.png,ai/2A_13.png,0.7799970507621765
final_submissions/2/3.png,ai/2A_14.png,0.8038693964481354
final_submissions/2/3.png,ai/2A_15.png,0.7769639492034912
final_submissions/2/3.png,ai/2A_16.png,0.7761156857013702
final_submissions/2/3.png,ai/2B_11.png,0.7716583907604218
final_submissions/2/3.png,ai/2B_12.png,0.7735283374786377
final_submissions/2/3.png,ai/2B_13.png,0.7882135510444641
final_submissions/2/3.png,ai/2B_14.png,0.7589951455593109
final_submissions/2/3.png,ai/2B_15.png,0.7756485044956207
final_submissions/2/3.png,ai/2B_16.png,0.8134272396564484
final_submissions/2/3.png,ai/2B_17.png,0.8124905228614807
final_submissions/2/3.png,ai/2B_18.png,0.8160270154476166
final_submissions/2/3.png,web/2A_1.jpg,0.8272044062614441
final_submissions/2/3.png,web/2A_10.jpg,0.8144282102584839
final_submissions/2/3.png,web/2A_2.jpg,0.852904349565506
final_submissions/2/3.png,web/2A_3.jpg,0.8428017497062683
final_submissions/2/3.png,web/2A_4.jpg,0.8035703599452972
final_submissions/2/3.png,web/2A_5.jpg,0.8260603547096252
final_submissions/2/3.png,web/2A_6.jpg,0.8125412464141846
final_submissions/2/3.png,web/2A_7.jpg,0.8227404356002808
final_submissions/2/3.png,web/2A_8.jpg,0.8486201763153076
final_submissions/2/3.png,web/2A_9.jpg,0.8072474896907806
final_submissions/2/3.png,web/2B_1.jpg,0.7986605763435364
final_submissions/2/3.png,web/2B_10.jpg,0.8141377568244934
final_submissions/2/3.png,web/2B_2.jpg,0.8072076141834259
final_submissions/2/3.png,web/2B_3.jpg,0.8062496781349182
final_submissions/2/3.png,web/2B_4.jpg,0.7952606081962585
final_submissions/2/3.png,web/2B_5.jpg,0.8553907871246338
final_submissions/2/3.png,web/2B_6.jpg,0.8161434531211853
final_submissions/2/3.png,web/2B_7.jpg,0.8199690282344818
final_submissions/2/3.png,web/2B_8.jpg,0.7794510126113892
final_submissions/2/3.png,web/2B_9.jpg,0.7942256927490234
final_submissions/2/4.png,ai/2A_11.png,0.8157630562782288
final_submissions/2/4.png,ai/2A_12.png,0.8534189164638519
final_submissions/2/4.png,ai/2A_13.png,0.8792644739151001
final_submissions/2/4.png,ai/2A_14.png,0.8794300258159637
final_submissions/2/4.png,ai/2A_15.png,0.8551104068756104
