image1,image2,resnet cosine similarity
final_submissions/22/1.jpg,ai/22A_11.jpg,0.9343215227127076
final_submissions/22/1.jpg,ai/22A_12.jpg,0.91947939991951
final_submissions/22/1.jpg,ai/22A_13.jpg,0.885226309299469
final_submissions/22/1.jpg,ai/22A_14.jpg,0.8853073120117188
final_submissions/22/1.jpg,ai/22A_15.jpg,0.9089772701263428
final_submissions/22/1.jpg,ai/22A_16.png,0.8431373834609985
final_submissions/22/1.jpg,ai/22A_17.png,0.8600340783596039
final_submissions/22/1.jpg,ai/22A_18.png,0.8280430436134338
final_submissions/22/1.jpg,ai/22A_19.png,0.8545579314231873
final_submissions/22/1.jpg,ai/22A_20.png,0.8419660925865173
final_submissions/22/1.jpg,web/22A_1.png,0.8331735134124756
final_submissions/22/1.jpg,web/22A_10.png,0.7628157436847687
final_submissions/22/1.jpg,web/22A_2.png,0.806470662355423
final_submissions/22/1.jpg,web/22A_3.png,0.8488976657390594
final_submissions/22/1.jpg,web/22A_4.png,0.8147420585155487
final_submissions/22/1.jpg,web/22A_5.png,0.8393709659576416
final_submissions/22/1.jpg,web/22A_6.png,0.7823764085769653
final_submissions/22/1.jpg,web/22A_7.png,0.7932302951812744
final_submissions/22/1.jpg,web/22A_8.png,0.7954798340797424
final_submissions/22/1.jpg,web/22A_9.png,0.8128531575202942
final_submissions/22/2.jpg,ai/22A_11.jpg,0.8389164209365845
final_submissions/22/2.jpg,ai/22A_12.jpg,0.8771886229515076
final_submissions/22/2.jpg,ai/22A_13.jpg,0.8755207061767578
final_submissions/22/2.jpg,ai/22A_14.jpg,0.8784120678901672
final_submissions/22/2.jpg,ai/22A_15.jpg,0.8658334314823151
final_submissions/22/2.jpg,ai/22A_16.png,0.8649356067180634
final_submissions/22/2.jpg,ai/22A_17.png,0.8841264843940735
final_submissions/22/2.jpg,ai/22A_18.png,0.8491842746734619
final_submissions/22/2.jpg,ai/22A_19.png,0.8685252666473389
final_submissions/22/2.jpg,ai/22A_20.png,0.8853968679904938
final_submissions/22/2.jpg,web/22A_1.png,0.7992841303348541
final_submissions/22/2.jpg,web/22A_10.png,0.7709057927131653
final_submissions/22/2.jpg,web/22A_2.png,0.806624174118042
final_submissions/22/2.jpg,web/22A_3.png,0.8486602604389191
final_submissions/22/2.jpg,web/22A_4.png,0.8788962364196777
final_submissions/22/2.jpg,web/22A_5.png,0.90089213848114
final_submissions/22/2.jpg,web/22A_6.png,0.7989057898521423
final_submissions/22/2.jpg,web/22A_7.png,0.8328022360801697
final_submissions/22/2.jpg,web/22A_8.png,0.8304937779903412
final_submissions/22/2.jpg,web/22A_9.png,0.857941597700119
final_submissions/22/3.jpg,ai/22A_11.jpg,0.8530258536338806
final_submissions/22/3.jpg,ai/22A_12.jpg,0.8781475126743317
final_submissions/22/3.jpg,ai/22A_13.jpg,0.882851779460907
