image1,image2,resnet cosine similarity
final_submissions/19/1.jpg,ai/19A_11.png,0.8650413155555725
final_submissions/19/1.jpg,ai/19A_12.png,0.8438168168067932
final_submissions/19/1.jpg,ai/19A_13.png,0.8863476812839508
final_submissions/19/1.jpg,ai/19A_14.png,0.9030548930168152
final_submissions/19/1.jpg,ai/19A_15.png,0.8692303597927094
final_submissions/19/1.jpg,ai/19A_16.png,0.8726707696914673
final_submissions/19/1.jpg,ai/19A_17.png,0.8344283998012543
final_submissions/19/1.jpg,ai/19A_18.png,0.8551026582717896
final_submissions/19/1.jpg,ai/19A_19.png,0.849673867225647
final_submissions/19/1.jpg,ai/19A_20.png,0.8603493571281433
final_submissions/19/1.jpg,ai/19B_11.png,0.8265586495399475
final_submissions/19/1.jpg,ai/19B_12.png,0.8445330858230591
final_submissions/19/1.jpg,ai/19B_13.png,0.8687079548835754
final_submissions/19/1.jpg,ai/19B_14.png,0.8764786422252655
final_submissions/19/1.jpg,web/19A_1.png,0.8391883373260498
final_submissions/19/1.jpg,web/19A_10.png,0.8098523914813995
final_submissions/19/1.jpg,web/19A_2.png,0.8994346261024475
final_submissions/19/1.jpg,web/19A_3.png,0.8291687369346619
final_submissions/19/1.jpg,web/19A_4.png,0.810982346534729
final_submissions/19/1.jpg,web/19A_5.png,0.7789496183395386
final_submissions/19/1.jpg,web/19A_6.png,0.8281189203262329
final_submissions/19/1.jpg,web/19A_7.png,0.7635625004768372
final_submissions/19/1.jpg,web/19A_8.png,0.8007303476333618
final_submissions/19/1.jpg,web/19A_9.png,0.7987918853759766
final_submissions/19/1.jpg,web/19B_1.png,0.883078932762146
final_submissions/19/1.jpg,web/19B_10.png,0.7693984508514404
final_submissions/19/1.jpg,web/19B_2.png,0.8544865250587463
final_submissions/19/1.jpg,web/19B_3.png,0.8595278561115265
final_submissions/19/1.jpg,web/19B_4.png,0.8042536377906799
final_submissions/19/1.jpg,web/19B_5.png,0.8116554021835327
final_submissions/19/1.jpg,web/19B_6.png,0.7901719212532043
final_submissions/19/1.jpg,web/19B_7.png,0.806722491979599
final_submissions/19/1.jpg,web/19B_8.png,0.8513124585151672
final_submissions/19/1.jpg,web/19B_9.png,0.8722342252731323
final_submissions/19/10.jpg,ai/19A_11.png,0.8458130955696106
final_submissions/19/10.jpg,ai/19A_12.png,0.8491736650466919
final_submissions/19/10.jpg,ai/19A_13.png,0.838322103023529
final_submissions/19/10.jpg,ai/19A_14.png,0.8340575993061066
final_submissions/19/10.jpg,ai/19A_15.png,0.8513900637626648
final_submissions/19/10.jpg,ai/19A_16.png,0.837686687707901
final_submissions/19/10.jpg,ai/19A_17.png,0.8584539294242859
final_submissions/19/10.jpg,ai/19A_18.png,0.8423207402229309
final_submissions/19/10.jpg,ai/19A_19.png,0.8503212034702301
final_submissions/19/10.jpg,ai/19A_20.png,0.8621876835823059
final_submissions/19/10.jpg,ai/19B_11.png,0.8356748819351196
final_submissions/19/10.jpg,ai/19B_12.png,0.859642893075943
final_submissions/19/10.jpg,ai/19B_13.png,0.8658754229545593
final_submissions/19/10.jpg,ai/19B_14.png,0.8566314280033112
final_submissions/19/10.jpg,web/19A_1.png,0.8476809859275818
final_submissions/19/10.jpg,web/19A_10.png,0.8570790886878967
final_submissions/19/10.jpg,web/19A_2.png,0.8312019109725952
final_submissions/19/10.jpg,web/19A_3.png,0.8896479606628418
final_submissions/19/10.jpg,web/19A_4.png,0.8509334325790405
final_submissions/19/10.jpg,web/19A_5.png,0.8198489844799042
final_submissions/19/10.jpg,web/19A_6.png,0.8456240296363831
final_submissions/19/10.jpg,web/19A_7.png,0.7651719450950623
final_submissions/19/10.jpg,web/19A_8.png,0.822698712348938
final_submissions/19/10.jpg,web/19A_9.png,0.8088404834270477
final_submissions/19/10.jpg,web/19B_1.png,0.8383885025978088
final_submissions/19/10.jpg,web/19B_10.png,0.8112767338752747
final_submissions/19/10.jpg,web/19B_2.png,0.8765936493873596
final_submissions/19/10.jpg,web/19B_3.png,0.8814549744129181
final_submissions/19/10.jpg,web/19B_4.png,0.852406919002533
final_submissions/19/10.jpg,web/19B_5.png,0.8733994960784912
final_submissions/19/10.jpg,web/19B_6.png,0.7969910502433777
final_submissions/19/10.jpg,web/19B_7.png,0.8210659027099609
final_submissions/19/10.jpg,web/19B_8.png,0.8758474886417389
final_submissions/19/10.jpg,web/19B_9.png,0.8667923808097839
final_submissions/19/11.jpg,ai/19A_11.png,0.8402516841888428
