image1,image2,resnet cosine similarity
final_submissions/3/1.png,ai/3A_11.png,0.8401105403900146
final_submissions/3/1.png,ai/3A_12.png,0.8474608063697815
final_submissions/3/1.png,ai/3A_13.png,0.8339813947677612
final_submissions/3/1.png,ai/3A_14.png,0.8688259720802307
final_submissions/3/1.png,ai/3A_15.png,0.8428913950920105
final_submissions/3/1.png,ai/3A_16.png,0.8356639444828033
final_submissions/3/1.png,ai/3A_17.png,0.8500142693519592
final_submissions/3/1.png,ai/3A_18.png,0.8689274191856384
final_submissions/3/1.png,ai/3A_19.png,0.8640024662017822
final_submissions/3/1.png,ai/3A_20.png,0.867504894733429
final_submissions/3/1.png,ai/3B_11.png,0.8512723743915558
final_submissions/3/1.png,ai/3B_12.png,0.8635760247707367
final_submissions/3/1.png,ai/3B_13.png,0.8598126173019409
final_submissions/3/1.png,ai/3B_14.png,0.8531017899513245
final_submissions/3/1.png,ai/3B_15.png,0.8520753383636475
final_submissions/3/1.png,ai/3B_16.png,0.8649236559867859
final_submissions/3/1.png,ai/3B_17.png,0.8492314517498016
final_submissions/3/1.png,ai/3B_18.png,0.8492303788661957
final_submissions/3/1.png,ai/3B_19.png,0.8492303788661957
final_submissions/3/1.png,ai/3B_20.png,0.8396344780921936
final_submissions/3/1.png,web/3A_1.png,0.8574120700359344
final_submissions/3/1.png,web/3A_10.png,0.8658532500267029
final_submissions/3/1.png,web/3A_2.jpg,0.8808339238166809
final_submissions/3/1.png,web/3A_3.png,0.8424716293811798
final_submissions/3/1.png,web/3A_4.png,0.8667958378791809
final_submissions/3/1.png,web/3A_5.png,0.8489297032356262
final_submissions/3/1.png,web/3A_6.png,0.8570947349071503
final_submissions/3/1.png,web/3A_7.png,0.8083469271659851
final_submissions/3/1.png,web/3A_8.png,0.899171769618988
final_submissions/3/1.png,web/3A_9.png,0.874775767326355
final_submissions/3/1.png,web/3B_1.jpg,0.8782157897949219
final_submissions/3/1.png,web/3B_10.jpg,0.8883312940597534
final_submissions/3/1.png,web/3B_2.jpg,0.8656690120697021
final_submissions/3/1.png,web/3B_3.jpg,0.852084219455719
final_submissions/3/1.png,web/3B_4.jpg,0.8291626572608948
final_submissions/3/1.png,web/3B_5.jpg,0.8683071732521057
final_submissions/3/1.png,web/3B_6.jpg,0.8885577321052551
final_submissions/3/1.png,web/3B_7.jpg,0.8770424723625183
final_submissions/3/1.png,web/3B_8.jpg,0.8591225147247314
final_submissions/3/1.png,web/3B_9.jpg,0.8404985964298248
final_submissions/3/2.png,ai/3A_11.png,0.8955988883972168
final_submissions/3/2.png,ai/3A_12.png,0.8722975254058838
final_submissions/3/2.png,ai/3A_13.png,0.8814235329627991
final_submissions/3/2.png,ai/3A_14.png,0.842235267162323
final_submissions/3/2.png,ai/3A_15.png,0.8810235857963562
final_submissions/3/2.png,ai/3A_16.png,0.8764097094535828
final_submissions/3/2.png,ai/3A_17.png,0.8886007070541382
final_submissions/3/2.png,ai/3A_18.png,0.8489773273468018
final_submissions/3/2.png,ai/3A_19.png,0.8444344997406006
final_submissions/3/2.png,ai/3A_20.png,0.8464055061340332
final_submissions/3/2.png,ai/3B_11.png,0.8994370102882385
final_submissions/3/2.png,ai/3B_12.png,0.8931343257427216
final_submissions/3/2.png,ai/3B_13.png,0.8900607526302338
final_submissions/3/2.png,ai/3B_14.png,0.8826072216033936
final_submissions/3/2.png,ai/3B_15.png,0.8640275597572327
final_submissions/3/2.png,ai/3B_16.png,0.8813729882240295
final_submissions/3/2.png,ai/3B_17.png,0.8655043244361877
final_submissions/3/2.png,ai/3B_18.png,0.8654181659221649
final_submissions/3/2.png,ai/3B_19.png,0.8654181659221649
final_submissions/3/2.png,ai/3B_20.png,0.8743646740913391
final_submissions/3/2.png,web/3A_1.png,0.8558986186981201
final_submissions/3/2.png,web/3A_10.png,0.8784500658512115
final_submissions/3/2.png,web/3A_2.jpg,0.8707274198532104
final_submissions/3/2.png,web/3A_3.png,0.8747509717941284
final_submissions/3/2.png,web/3A_4.png,0.8888047933578491
final_submissions/3/2.png,web/3A_5.png,0.8444505929946899
final_submissions/3/2.png,web/3A_6.png,0.8486359119415283
final_submissions/3/2.png,web/3A_7.png,0.8282703161239624
final_submissions/3/2.png,web/3A_8.png,0.8649938106536865
final_submissions/3/2.png,web/3A_9.png,0.9006226658821106
final_submissions/3/2.png,web/3B_1.jpg,0.8837478756904602
final_submissions/3/2.png,web/3B_10.jpg,0.8625115752220154
final_submissions/3/2.png,web/3B_2.jpg,0.8985458016395569
final_submissions/3/2.png,web/3B_3.jpg,0.8895531296730042
final_submissions/3/2.png,web/3B_4.jpg,0.893755316734314
final_submissions/3/2.png,web/3B_5.jpg,0.8969926238059998
final_submissions/3/2.png,web/3B_6.jpg,0.8786575198173523
final_submissions/3/2.png,web/3B_7.jpg,0.886339545249939
final_submissions/3/2.png,web/3B_8.jpg,0.8996357917785645
final_submissions/3/2.png,web/3B_9.jpg,0.8983728885650635
final_submissions/3/3.png,ai/3A_11.png,0.8605309128761292
final_submissions/3/3.png,ai/3A_12.png,0.8379918932914734
final_submissions/3/3.png,ai/3A_13.png,0.8415198922157288
final_submissions/3/3.png,ai/3A_14.png,0.8141576051712036
final_submissions/3/3.png,ai/3A_15.png,0.8457475900650024
final_submissions/3/3.png,ai/3A_16.png,0.8449474275112152
final_submissions/3/3.png,ai/3A_17.png,0.8569472432136536
final_submissions/3/3.png,ai/3A_18.png,0.8341793715953827
final_submissions/3/3.png,ai/3A_19.png,0.827113926410675
final_submissions/3/3.png,ai/3A_20.png,0.8165525197982788
final_submissions/3/3.png,ai/3B_11.png,0.8538966178894043
final_submissions/3/3.png,ai/3B_12.png,0.8675929307937622
final_submissions/3/3.png,ai/3B_13.png,0.8662980198860168
final_submissions/3/3.png,ai/3B_14.png,0.8469015955924988
final_submissions/3/3.png,ai/3B_15.png,0.8443429470062256
final_submissions/3/3.png,ai/3B_16.png,0.8516548871994019
final_submissions/3/3.png,ai/3B_17.png,0.8512032628059387
final_submissions/3/3.png,ai/3B_18.png,0.8466399908065796
final_submissions/3/3.png,ai/3B_19.png,0.8466399908065796
final_submissions/3/3.png,ai/3B_20.png,0.8262143135070801
final_submissions/3/3.png,web/3A_1.png,0.8373930752277374
final_submissions/3/3.png,web/3A_10.png,0.8820498585700989
final_submissions/3/3.png,web/3A_2.jpg,0.8466053307056427
final_submissions/3/3.png,web/3A_3.png,0.8400570154190063
final_submissions/3/3.png,web/3A_4.png,0.8868456482887268
final_submissions/3/3.png,web/3A_5.png,0.8272855877876282
final_submissions/3/3.png,web/3A_6.png,0.846112847328186
final_submissions/3/3.png,web/3A_7.png,0.8030436336994171
final_submissions/3/3.png,web/3A_8.png,0.8457755446434021
final_submissions/3/3.png,web/3A_9.png,0.8769451379776001
final_submissions/3/3.png,web/3B_1.jpg,0.8750300109386444
final_submissions/3/3.png,web/3B_10.jpg,0.8695622980594635
final_submissions/3/3.png,web/3B_2.jpg,0.8587318658828735
final_submissions/3/3.png,web/3B_3.jpg,0.8654224574565887
final_submissions/3/3.png,web/3B_4.jpg,0.8551425933837891
final_submissions/3/3.png,web/3B_5.jpg,0.8610419631004333
final_submissions/3/3.png,web/3B_6.jpg,0.8593295216560364
final_submissions/3/3.png,web/3B_7.jpg,0.8594334721565247
final_submissions/3/3.png,web/3B_8.jpg,0.8735930621623993
final_submissions/3/3.png,web/3B_9.jpg,0.8738512694835663
final_submissions/3/4.png,ai/3A_11.png,0.8496949076652527
final_submissions/3/4.png,ai/3A_12.png,0.8257865309715271
final_submissions/3/4.png,ai/3A_13.png,0.8267202973365784
final_submissions/3/4.png,ai/3A_14.png,0.7959744930267334
final_submissions/3/4.png,ai/3A_15.png,0.8227095603942871
final_submissions/3/4.png,ai/3A_16.png,0.8214579224586487
final_submissions/3/4.png,ai/3A_17.png,0.8378605246543884
final_submissions/3/4.png,ai/3A_18.png,0.8027341067790985
final_submissions/3/4.png,ai/3A_19.png,0.8025194406509399
final_submissions/3/4.png,ai/3A_20.png,0.7937516570091248
final_submissions/3/4.png,ai/3B_11.png,0.8420213162899017
final_submissions/3/4.png,ai/3B_12.png,0.841903030872345
final_submissions/3/4.png,ai/3B_13.png,0.8439978063106537
final_submissions/3/4.png,ai/3B_14.png,0.8274255394935608
final_submissions/3/4.png,ai/3B_15.png,0.8173472285270691
final_submissions/3/4.png,ai/3B_16.png,0.8243789970874786
final_submissions/3/4.png,ai/3B_17.png,0.815944105386734
final_submissions/3/4.png,ai/3B_18.png,0.821373462677002
final_submissions/3/4.png,ai/3B_19.png,0.821373462677002
final_submissions/3/4.png,ai/3B_20.png,0.8127014636993408
final_submissions/3/4.png,web/3A_1.png,0.8299928307533264
final_submissions/3/4.png,web/3A_10.png,0.8627212047576904
final_submissions/3/4.png,web/3A_2.jpg,0.8413265347480774
final_submissions/3/4.png,web/3A_3.png,0.8269853591918945
final_submissions/3/4.png,web/3A_4.png,0.8658900260925293
final_submissions/3/4.png,web/3A_5.png,0.7985790371894836
final_submissions/3/4.png,web/3A_6.png,0.830716609954834
final_submissions/3/4.png,web/3A_7.png,0.7821935713291168
final_submissions/3/4.png,web/3A_8.png,0.8328153192996979
final_submissions/3/4.png,web/3A_9.png,0.8644381165504456
final_submissions/3/4.png,web/3B_1.jpg,0.8740277588367462
final_submissions/3/4.png,web/3B_10.jpg,0.8673014640808105
final_submissions/3/4.png,web/3B_2.jpg,0.8557489514350891
final_submissions/3/4.png,web/3B_3.jpg,0.8439057171344757
final_submissions/3/4.png,web/3B_4.jpg,0.8347403705120087
final_submissions/3/4.png,web/3B_5.jpg,0.8789004683494568
final_submissions/3/4.png,web/3B_6.jpg,0.8403943777084351
final_submissions/3/4.png,web/3B_7.jpg,0.851315438747406
final_submissions/3/4.png,web/3B_8.jpg,0.8705834448337555
final_submissions/3/4.png,web/3B_9.jpg,0.8607245087623596
final_submissions/3/5.png,ai/3A_11.png,0.7296714782714844
final_submissions/3/5.png,ai/3A_12.png,0.7263774573802948
final_submissions/3/5.png,ai/3A_13.png,0.7201908230781555
final_submissions/3/5.png,ai/3A_14.png,0.7621783912181854
final_submissions/3/5.png,ai/3A_15.png,0.7331959009170532
final_submissions/3/5.png,ai/3A_16.png,0.7324248254299164
final_submissions/3/5.png,ai/3A_17.png,0.731841504573822
final_submissions/3/5.png,ai/3A_18.png,0.7404924035072327
final_submissions/3/5.png,ai/3A_19.png,0.7388184815645218
final_submissions/3/5.png,ai/3A_20.png,0.7389346361160278
final_submissions/3/5.png,ai/3B_11.png,0.7403684854507446
final_submissions/3/5.png,ai/3B_12.png,0.7646682262420654
final_submissions/3/5.png,ai/3B_13.png,0.7605951428413391
final_submissions/3/5.png,ai/3B_14.png,0.7281861901283264
final_submissions/3/5.png,ai/3B_15.png,0.7507050037384033
final_submissions/3/5.png,ai/3B_16.png,0.7542456984519958
final_submissions/3/5.png,ai/3B_17.png,0.7245119214057922
final_submissions/3/5.png,ai/3B_18.png,0.7401506900787354
final_submissions/3/5.png,ai/3B_19.png,0.7401506900787354
