image1,image2,resnet cosine similarity
final_submissions/4/1.png,ai/4A_11.png,0.8594168424606323
final_submissions/4/1.png,ai/4A_12.png,0.8465293347835541
final_submissions/4/1.png,ai/4A_13.png,0.8840785920619965
final_submissions/4/1.png,ai/4A_14.png,0.8600009679794312
final_submissions/4/1.png,ai/4A_15.png,0.8333204686641693
final_submissions/4/1.png,ai/4B_11.png,0.8506954610347748
final_submissions/4/1.png,ai/4B_12.png,0.8331905007362366
final_submissions/4/1.png,ai/4B_13.png,0.8558538556098938
final_submissions/4/1.png,ai/4B_14.png,0.8295239210128784
final_submissions/4/1.png,ai/4B_15.png,0.8494834005832672
final_submissions/4/1.png,ai/4B_16.png,0.836391270160675
final_submissions/4/1.png,ai/4B_17.png,0.840005099773407
final_submissions/4/1.png,ai/4B_18.png,0.8298923373222351
final_submissions/4/1.png,ai/4B_19.png,0.8409079909324646
final_submissions/4/1.png,ai/4B_20.png,0.853224515914917
final_submissions/4/1.png,web/4A_1.jpg,0.8268035352230072
final_submissions/4/1.png,web/4A_10.jpg,0.8496111631393433
final_submissions/4/1.png,web/4A_2.jpg,0.8426786363124847
final_submissions/4/1.png,web/4A_3.jpg,0.8851786851882935
final_submissions/4/1.png,web/4A_4.jpg,0.8727195262908936
final_submissions/4/1.png,web/4A_5.jpg,0.8819684386253357
final_submissions/4/1.png,web/4A_6.jpg,0.8178538680076599
final_submissions/4/1.png,web/4A_7.jpg,0.844584584236145
final_submissions/4/1.png,web/4A_8.jpg,0.8607791066169739
final_submissions/4/1.png,web/4A_9.jpg,0.8101980090141296
final_submissions/4/1.png,web/4B_1.jpg,0.8674441277980804
final_submissions/4/1.png,web/4B_10.jpg,0.8571277558803558
final_submissions/4/1.png,web/4B_2.jpg,0.8607791066169739
final_submissions/4/1.png,web/4B_3.jpg,0.8818529844284058
final_submissions/4/1.png,web/4B_4.jpg,0.881729781627655
final_submissions/4/1.png,web/4B_5.jpg,0.8704721331596375
final_submissions/4/1.png,web/4B_6.jpg,0.8767701983451843
final_submissions/4/1.png,web/4B_7.jpg,0.8485606014728546
final_submissions/4/1.png,web/4B_8.jpg,0.8843660354614258
final_submissions/4/1.png,web/4B_9.jpg,0.8654029369354248
final_submissions/4/10.png,ai/4A_11.png,0.7900693714618683
final_submissions/4/10.png,ai/4A_12.png,0.7879698276519775
final_submissions/4/10.png,ai/4A_13.png,0.7679843008518219
final_submissions/4/10.png,ai/4A_14.png,0.7913829684257507
final_submissions/4/10.png,ai/4A_15.png,0.7542241513729095
final_submissions/4/10.png,ai/4B_11.png,0.7779431939125061
final_submissions/4/10.png,ai/4B_12.png,0.7767418622970581
final_submissions/4/10.png,ai/4B_13.png,0.7920674085617065
