Final_Submission,Inspiration,Dino_Similarity,Color_Similarity,Contrast_Similarity,ResNet_Similarity,Source
11_data\11\final\13.jpg,data\11\ai\11B_15.png,0.739427131962206,0.7943110776368438,0.9386592221040894,0.5945236306063525,AI
11_data\11\final\13.jpg,data\11\ai\11B_16.png,0.7361126135196592,0.7944162672754046,0.9219486996576152,0.6666504009795408,AI
11_data\11\final\13.jpg,data\11\ai\11B_17.png,0.7783806039001138,0.889618696355883,0.9739875341252404,0.5912912404132655,AI
11_data\11\final\13.jpg,data\11\ai\11B_18.png,0.7433915441716994,0.8138699177739797,0.9207101712233994,0.6455969597341754,AI
11_data\11\final\14.jpg,data\11\web\11A_1.png,0.16400253415738092,0.8871564432625937,0.830806205148141,0.3475008003842916,Web
11_data\11\final\14.jpg,data\11\web\11A_10.jpg,0.7093958963551951,0.9549315908840981,0.9411518447889606,0.6099159699605076,Web
11_data\11\final\14.jpg,data\11\web\11A_2.png,0.4640469119434518,0.926959910369961,0.7446936787500303,0.5937200592399539,Web
11_data\11\final\14.jpg,data\11\web\11A_3.png,0.6852205977675822,0.8842220242572569,0.8509865269388153,0.6986859128133102,Web
11_data\11\final\14.jpg,data\11\web\11A_4.png,0.3982711845370457,0.9380850450448692,0.6214706244827727,0.44014611907757806,Web
11_data\11\final\14.jpg,data\11\web\11A_5.jpg,0.7250134238013654,0.8022594474906096,0.9074371521006779,0.8350082973751841,Web
11_data\11\final\14.jpg,data\11\web\11A_6.png,0.8070697563434598,0.9436980962106714,0.9339161160870244,0.7830233041588327,Web
11_data\11\final\14.jpg,data\11\web\11A_7.png,0.2653883877766734,0.9550018581762733,0.5534363197767637,0.22869886412118126,Web
11_data\11\final\14.jpg,data\11\web\11A_8.png,0.3211194719618163,0.8705233964467894,0.9437582868298372,0.447220675255985,Web
11_data\11\final\14.jpg,data\11\web\11A_9.jpg,0.6165589297873891,0.9282876833977152,0.9157749678076286,0.6840570787422271,Web
11_data\11\final\14.jpg,data\11\web\11B_10.jpg,0.3335695452793999,0.8618404833812097,0.8405838592257276,0.6006416358274774,Web
11_data\11\final\14.jpg,data\11\web\11B_1jpg.jpg,0.3879674471217,0.7781621230983121,0.7935138570221807,0.5653039931047771,Web
11_data\11\final\14.jpg,data\11\web\11B_2.jpg,0.2542926948094169,0.7224090756947456,0.8284362463155189,0.4797693329163175,Web
11_data\11\final\14.jpg,data\11\web\11B_3.jpg,0.5312884639999902,0.7957181851952712,0.9171436493744618,0.5801143029650455,Web
11_data\11\final\14.jpg,data\11\web\11B_4.jpg,0.22815113463255257,0.6193478791504456,0.8643349596643896,0.37514532659401817,Web
11_data\11\final\14.jpg,data\11\web\11B_5.jpg,0.11602301086376134,0.3036625896553301,0.5328278342352128,0.40061053640504496,Web
11_data\11\final\14.jpg,data\11\web\11B_6.jpg,0.21487335190197365,0.7666623324294397,0.3798074283754813,0.34216194121673515,Web
11_data\11\final\14.jpg,data\11\web\11B_7.jpg,0.09708663168069658,0.7699463765818533,0.40667538097298733,0.5150706590554678,Web
11_data\11\final\14.jpg,data\11\web\11B_8.jpg,0.341312690545221,0.7659767439414082,0.8710663608112909,0.4962435636488568,Web
11_data\11\final\14.jpg,data\11\web\11B_9.jpg,0.2841871723160514,0.8724818285284709,0.953284706429226,0.5846481980948577,Web
11_data\11\final\14.jpg,data\11\ai\11A_11.png,0.3975283340774525,0.410393103112394,0.7387217793992955,0.6177394619371405,AI
11_data\11\final\14.jpg,data\11\ai\11A_12.png,0.3661912878247136,0.6710322520647104,0.8579523353405258,0.576309631977491,AI
11_data\11\final\14.jpg,data\11\ai\11A_13.png,0.5251353198732901,0.8328446243873484,0.9216961459983672,0.7407002362238424,AI
11_data\11\final\14.jpg,data\11\ai\11A_14.png,0.6239805412664431,0.7915267113855915,0.8784666064449074,0.6591870752385873,AI
11_data\11\final\14.jpg,data\11\ai\11A_15.png,0.6545165136451884,0.8944448852918108,0.9404379270750896,0.742433683534827,AI
11_data\11\final\14.jpg,data\11\ai\11A_16.png,0.6402586033104679,0.861210629927302,0.8766128289812017,0.7237186446072524,AI
11_data\11\final\14.jpg,data\11\ai\11A_17.png,0.6472859017347541,0.5441630895614842,0.855754773276648,0.7206812284025466,AI
11_data\11\final\14.jpg,data\11\ai\11A_18.png,0.5487025518594739,0.36912426893225825,0.7219156007653433,0.7346089060154135,AI
11_data\11\final\14.jpg,data\11\ai\11A_19.png,0.6923055842185503,0.5561127186816199,0.8583062002522607,0.7173684917856762,AI
11_data\11\final\14.jpg,data\11\ai\11A_20.png,0.6182888344297335,0.5998843458813274,0.8505222178020057,0.7397489345662475,AI
11_data\11\final\14.jpg,data\11\ai\11B_11.png,0.3918949510403407,0.9013238100226983,0.8482453501224471,0.5515870373793524,AI
11_data\11\final\14.jpg,data\11\ai\11B_12.png,0.49530110694673346,0.7047585884791494,0.8809365132522088,0.642555901158258,AI
11_data\11\final\14.jpg,data\11\ai\11B_13.png,0.42043369299648536,0.7061350389397989,0.8770256042924178,0.6389407406022671,AI
11_data\11\final\14.jpg,data\11\ai\11B_14.png,0.6048951737198045,0.7807690492294697,0.8773463221600724,0.5765149974366812,AI
11_data\11\final\14.jpg,data\11\ai\11B_15.png,0.6089443779592354,0.7982536857720716,0.9152726086342793,0.534946007471039,AI
11_data\11\final\14.jpg,data\11\ai\11B_16.png,0.6125398411071309,0.803057608021057,0.9286998779903245,0.6244703496788848,AI
11_data\11\final\14.jpg,data\11\ai\11B_17.png,0.6491251593186278,0.9050840959009406,0.8773279142753094,0.588040424106991,AI
11_data\11\final\14.jpg,data\11\ai\11B_18.png,0.5906811651780114,0.8282904033815711,0.9255870058981925,0.648621091996816,AI
11_data\11\final\15.jpg,data\11\web\11A_1.png,0.07841046347703354,0.7425277966839233,0.717962223259391,0.3191126948045913,Web
11_data\11\final\15.jpg,data\11\web\11A_10.jpg,0.3562723603321301,0.7893600726626109,0.6729661546425758,0.5350386736798025,Web
11_data\11\final\15.jpg,data\11\web\11A_2.png,0.20646766433435323,0.7676613140323504,0.5587753279436549,0.47177454236417854,Web
11_data\11\final\15.jpg,data\11\web\11A_3.png,0.6358223137504707,0.8209545710667057,0.6807435952914208,0.8534413739195615,Web
11_data\11\final\15.jpg,data\11\web\11A_4.png,0.25054173499099297,0.8563714955963365,0.4966095304938546,0.3451115119981047,Web
11_data\11\final\15.jpg,data\11\web\11A_5.jpg,0.4314011104125324,0.8614028389052951,0.7823318707738396,0.7904098187186491,Web
11_data\11\final\15.jpg,data\11\web\11A_6.png,0.3782617712497916,0.7728508891203465,0.7632926904288057,0.6687291236556637,Web
11_data\11\final\15.jpg,data\11\web\11A_7.png,0.11192989646597008,0.8209947840892439,0.40204205810652116,0.18553869357893343,Web
11_data\11\final\15.jpg,data\11\web\11A_8.png,0.14917555687035997,0.7633503408412559,0.6606713641299311,0.44038480152049714,Web
11_data\11\final\15.jpg,data\11\web\11A_9.jpg,0.40240324002593386,0.8435345995745767,0.6512390840472857,0.6669422191907219,Web
11_data\11\final\15.jpg,data\11\web\11B_10.jpg,0.3207548060019674,0.7323576030004809,0.8217877196410107,0.6539944465623166,Web
11_data\11\final\15.jpg,data\11\web\11B_1jpg.jpg,0.20657198128515422,0.617779171216204,0.7850291792623381,0.5633465399642844,Web
11_data\11\final\15.jpg,data\11\web\11B_2.jpg,0.11875414073253437,0.5645340646283299,0.8423098428923977,0.49002025104829317,Web
11_data\11\final\15.jpg,data\11\web\11B_3.jpg,0.32318546624452793,0.7834759353359957,0.7879905429243693,0.6084568789046019,Web
11_data\11\final\15.jpg,data\11\web\11B_4.jpg,0.21509274375054674,0.4786264809708689,0.7219897490210132,0.39092622125358956,Web
11_data\11\final\15.jpg,data\11\web\11B_5.jpg,0.1390194191566929,0.33180038088931296,0.7714811990056678,0.38690086542204344,Web
11_data\11\final\15.jpg,data\11\web\11B_6.jpg,0.20923689038547974,0.9235077813199762,0.6057201572319765,0.3110874797399797,Web
11_data\11\final\15.jpg,data\11\web\11B_7.jpg,0.13955444716169513,0.8943507032836034,0.6327685140405788,0.4918227962837315,Web
11_data\11\final\15.jpg,data\11\web\11B_8.jpg,0.2149286976073866,0.7880575807040417,0.8036556716759269,0.41110870726514326,Web
11_data\11\final\15.jpg,data\11\web\11B_9.jpg,0.33712288010618613,0.9024766225910464,0.6832914408172829,0.7651544737665444,Web
11_data\11\final\15.jpg,data\11\ai\11A_11.png,0.7325473328544011,0.47482661565467793,0.892176491419369,0.7696618010122257,AI
11_data\11\final\15.jpg,data\11\ai\11A_12.png,0.7345390420911535,0.7444160822003361,0.8337948195642455,0.8384466957988516,AI
11_data\11\final\15.jpg,data\11\ai\11A_13.png,0.46156886988779283,0.6765051722771618,0.7650333286295595,0.7580399586333759,AI
11_data\11\final\15.jpg,data\11\ai\11A_14.png,0.5531145482017384,0.6277315861325575,0.8020089243318425,0.7308319813262055,AI
11_data\11\final\15.jpg,data\11\ai\11A_15.png,0.46315351714972763,0.7729637284248703,0.746467909662763,0.6738915420765919,AI
11_data\11\final\15.jpg,data\11\ai\11A_16.png,0.43645667625431744,0.707497204394958,0.8071977704053482,0.6634530418272234,AI
11_data\11\final\15.jpg,data\11\ai\11A_17.png,0.44890417301850516,0.5515010217758498,0.8258072758873367,0.6611727031916868,AI
11_data\11\final\15.jpg,data\11\ai\11A_18.png,0.500641465593095,0.3944861764230793,0.920328759535288,0.7224640619820166,AI
11_data\11\final\15.jpg,data\11\ai\11A_19.png,0.44825267308840255,0.5620921387238297,0.8275908845294171,0.7088920512050972,AI
11_data\11\final\15.jpg,data\11\ai\11A_20.png,0.49303266918291644,0.600655875466059,0.8340090775242737,0.7251270638518922,AI
11_data\11\final\15.jpg,data\11\ai\11B_11.png,0.7908477761629611,0.8596650653339651,0.8289443498406496,0.7544137638351854,AI
11_data\11\final\15.jpg,data\11\ai\11B_12.png,0.814756987054417,0.7355241204649188,0.8001509407459756,0.8678163132914892,AI
11_data\11\final\15.jpg,data\11\ai\11B_13.png,0.7555821886778765,0.7314751218028155,0.7993057155869778,0.8237351584755541,AI
11_data\11\final\15.jpg,data\11\ai\11B_14.png,0.32400792216553426,0.6150225183477869,0.8026250742648885,0.5648493394747283,AI
11_data\11\final\15.jpg,data\11\ai\11B_15.png,0.3906249779100282,0.6325845000778867,0.7735795846507427,0.5099099546915803,AI
11_data\11\final\15.jpg,data\11\ai\11B_16.png,0.3246372369670463,0.6282841087704509,0.7549743189137027,0.6650620057456264,AI
11_data\11\final\15.jpg,data\11\ai\11B_17.png,0.3808285872815452,0.7556231427095416,0.8142032210569601,0.5686904341743979,AI
11_data\11\final\15.jpg,data\11\ai\11B_18.png,0.3550242711748164,0.7378237271676646,0.765017870914821,0.660091883098953,AI
11_data\11\final\16.jpg,data\11\web\11A_1.png,0.06990839357191085,0.7577038803041298,0.7174296217314157,0.2924642499926483,Web
11_data\11\final\16.jpg,data\11\web\11A_10.jpg,0.3008813811952442,0.8111506820918424,0.6635659490680074,0.5068695388870531,Web
11_data\11\final\16.jpg,data\11\web\11A_2.png,0.205627272924773,0.7914013559690249,0.551382066123147,0.42270740987394345,Web
11_data\11\final\16.jpg,data\11\web\11A_3.png,0.5450172439600465,0.8427143098764064,0.6737463438428147,0.8753045999880981,Web
11_data\11\final\16.jpg,data\11\web\11A_4.png,0.23561900695666907,0.8863025308864111,0.4912866135869131,0.327595563099073,Web
11_data\11\final\16.jpg,data\11\web\11A_5.jpg,0.43910339890307587,0.8520164145457961,0.777707098650137,0.7714159241362639,Web
11_data\11\final\16.jpg,data\11\web\11A_6.png,0.34281465386636056,0.7950567684480122,0.7566854488618074,0.6540709363577584,Web
11_data\11\final\16.jpg,data\11\web\11A_7.png,0.11104904145646809,0.8431416077667621,0.3949944840065301,0.1653214979123053,Web
11_data\11\final\16.jpg,data\11\web\11A_8.png,0.16251838920875192,0.7714906180797103,0.6493105026562238,0.42011843384251363,Web
11_data\11\final\16.jpg,data\11\web\11A_9.jpg,0.39962477853666106,0.8653706722358304,0.6343037058791956,0.6380457885698856,Web
11_data\11\final\16.jpg,data\11\web\11B_10.jpg,0.37779267122307825,0.7444417508115856,0.8198573359402224,0.6846015061097831,Web
11_data\11\final\16.jpg,data\11\web\11B_1jpg.jpg,0.18585941988381635,0.6433071056662724,0.7855000934750364,0.5797967738982537,Web
11_data\11\final\16.jpg,data\11\web\11B_2.jpg,0.11088482800464586,0.5900607628893261,0.8426823809562727,0.43422983694443196,Web
11_data\11\final\16.jpg,data\11\web\11B_3.jpg,0.32791036324659684,0.800127764878201,0.7722181950791266,0.583745747062923,Web
11_data\11\final\16.jpg,data\11\web\11B_4.jpg,0.1651087037420933,0.5029855171249205,0.7081407461113319,0.3379994608219321,Web
11_data\11\final\16.jpg,data\11\web\11B_5.jpg,0.08906400566031973,0.31997952538692814,0.7943997137125195,0.35207668991160124,Web
11_data\11\final\16.jpg,data\11\web\11B_6.jpg,0.18057597964429126,0.9045498610445989,0.6154900395052567,0.329093863209785,Web
11_data\11\final\16.jpg,data\11\web\11B_7.jpg,0.10608364661810595,0.8836978757746337,0.6422791492326998,0.4529219503590869,Web
11_data\11\final\16.jpg,data\11\web\11B_8.jpg,0.2145597987383873,0.7800195705052763,0.8015907789421046,0.37016695504783637,Web
11_data\11\final\16.jpg,data\11\web\11B_9.jpg,0.36543421612884447,0.9215392333153923,0.669136560335319,0.7657601786733059,Web
11_data\11\final\16.jpg,data\11\ai\11A_11.png,0.8284479217951128,0.4530668768449772,0.9119958591200289,0.7095506776229907,AI
11_data\11\final\16.jpg,data\11\ai\11A_12.png,0.8272890750781475,0.7246718338974808,0.8299757706484412,0.736705626290464,AI
11_data\11\final\16.jpg,data\11\ai\11A_13.png,0.5326963998530461,0.7027759822699242,0.7551851686553865,0.7598295413124438,AI
11_data\11\final\16.jpg,data\11\ai\11A_14.png,0.5800869799253112,0.6522009757986483,0.7990841737191666,0.7272451027113865,AI
11_data\11\final\16.jpg,data\11\ai\11A_15.png,0.4882947890286709,0.7906210485804424,0.7391296476041622,0.6635686335489064,AI
11_data\11\final\16.jpg,data\11\ai\11A_16.png,0.4631272496897825,0.7335827699792418,0.7980745896212875,0.6559591844452323,AI
11_data\11\final\16.jpg,data\11\ai\11A_17.png,0.4746580957562183,0.5414429528922079,0.8233081608244865,0.6769056042541182,AI
11_data\11\final\16.jpg,data\11\ai\11A_18.png,0.5741499985900063,0.3825359147439741,0.9435731355981596,0.6834557661066325,AI
11_data\11\final\16.jpg,data\11\ai\11A_19.png,0.4660662605711782,0.5522088389855223,0.8237816024775916,0.6854198612181578,AI
11_data\11\final\16.jpg,data\11\ai\11A_20.png,0.5140369332365743,0.5912181890387631,0.8317646013781657,0.7107503032943587,AI
11_data\11\final\16.jpg,data\11\ai\11B_11.png,0.8186004685629659,0.8643608282611517,0.827423815351567,0.6990783247470681,AI
11_data\11\final\16.jpg,data\11\ai\11B_12.png,0.8762863536940083,0.7239458986358946,0.7931561187506947,0.8235750012708126,AI
11_data\11\final\16.jpg,data\11\ai\11B_13.png,0.8429011817236669,0.7202389353708888,0.7928982455847179,0.77936754187669,AI
11_data\11\final\16.jpg,data\11\ai\11B_14.png,0.3510258618451902,0.6405848047731189,0.8012261948778453,0.5727511424324087,AI
11_data\11\final\16.jpg,data\11\ai\11B_15.png,0.43107800392434176,0.6581263259775505,0.7682712345654834,0.5315623517441093,AI
11_data\11\final\16.jpg,data\11\ai\11B_16.png,0.3540546840163853,0.6520788320165558,0.750001955038025,0.6412255786375357,AI
11_data\11\final\16.jpg,data\11\ai\11B_17.png,0.41622052626822537,0.776973861149924,0.8106072550433261,0.5549198070378861,AI
11_data\11\final\16.jpg,data\11\ai\11B_18.png,0.3793183923742318,0.7468867015984239,0.7574701018738761,0.6087219149745219,AI
11_data\11\final\5.jpg,data\11\web\11A_1.png,0.20907510290925754,0.8073227886668162,0.6440689275788695,0.3126517710467591,Web
11_data\11\final\5.jpg,data\11\web\11A_10.jpg,0.3549381406755825,0.869511487982718,0.6512401657081764,0.46795187377769654,Web
11_data\11\final\5.jpg,data\11\web\11A_2.png,0.3132749711085128,0.8790515816229119,0.67223166358038,0.3637169584036387,Web
11_data\11\final\5.jpg,data\11\web\11A_3.png,0.6443906587993561,0.9899652583108738,0.7253098863411642,0.7843808373350762,Web
11_data\11\final\5.jpg,data\11\web\11A_4.png,0.38444446208621336,0.9680953907804223,0.6267239408355841,0.38203005095516634,Web
11_data\11\final\5.jpg,data\11\web\11A_5.jpg,0.39133590587689826,0.7139958829086357,0.555468870417701,0.6131672147810423,Web
11_data\11\final\5.jpg,data\11\web\11A_6.png,0.34311480560611507,0.8735433405189699,0.5788646743423923,0.5008649828163103,Web
11_data\11\final\5.jpg,data\11\web\11A_7.png,0.3075581010490278,0.9565564961228007,0.5735464276740477,0.2311079712919014,Web
11_data\11\final\5.jpg,data\11\web\11A_8.png,0.2733420742628441,0.7783540983793692,0.638918615449681,0.37905048417558435,Web
11_data\11\final\5.jpg,data\11\web\11A_9.jpg,0.38175219801963933,0.8246968145668662,0.6396987189603172,0.5439839088610161,Web
11_data\11\final\5.jpg,data\11\web\11B_10.jpg,0.5538723895174531,0.7730318644164004,0.5926434893366099,0.7088037772675007,Web
11_data\11\final\5.jpg,data\11\web\11B_1jpg.jpg,0.27217153267040006,0.7273286554589012,0.633732686452196,0.4856764019928698,Web
11_data\11\final\5.jpg,data\11\web\11B_2.jpg,0.26802100630521936,0.670222042310401,0.48926124735418697,0.4560123952034899,Web
11_data\11\final\5.jpg,data\11\web\11B_3.jpg,0.25301791992050293,0.7420610200799804,0.5750135359260721,0.39050895549274134,Web
11_data\11\final\5.jpg,data\11\web\11B_4.jpg,0.27807605612526337,0.5738518435469582,0.6651691538580342,0.28278663037650814,Web
11_data\11\final\5.jpg,data\11\web\11B_5.jpg,0.13522118627580096,0.19031317877732587,0.3683970122694951,0.31945764878403454,Web
11_data\11\final\5.jpg,data\11\web\11B_6.jpg,0.2656848587258624,0.7689925178651447,0.3292138698840406,0.29925427270229715,Web
11_data\11\final\5.jpg,data\11\web\11B_7.jpg,0.1976557346043594,0.7867026841630965,0.3489185063023476,0.4748673440370125,Web
11_data\11\final\5.jpg,data\11\web\11B_8.jpg,0.29948667945735813,0.6648857327613437,0.5190105868009853,0.35694557606430755,Web
11_data\11\final\5.jpg,data\11\web\11B_9.jpg,0.3499175758059026,0.7787277287762051,0.606359950857631,0.6298349197020519,Web
11_data\11\final\5.jpg,data\11\ai\11A_11.png,0.31930102757550416,0.294715599979217,0.44158134597023796,0.44034848493694706,AI
11_data\11\final\5.jpg,data\11\ai\11A_12.png,0.31764129218603215,0.5677682407549481,0.5180159027233147,0.5285685368653764,AI
11_data\11\final\5.jpg,data\11\ai\11A_13.png,0.37055630389466876,0.782037633716438,0.5464631805658325,0.5396257045778767,AI
11_data\11\final\5.jpg,data\11\ai\11A_14.png,0.3872175696982999,0.7160071203377993,0.5266440923173266,0.5171520599457169,AI
11_data\11\final\5.jpg,data\11\ai\11A_15.png,0.3715405472918972,0.791373931094998,0.5677304894300731,0.5056750553868072,AI
11_data\11\final\5.jpg,data\11\ai\11A_16.png,0.3539740077795349,0.7941404819126331,0.5162040282610285,0.5130953154446127,AI
11_data\11\final\5.jpg,data\11\ai\11A_17.png,0.3891590528746987,0.43284334643651884,0.5103518209282328,0.46613904420001395,AI
11_data\11\final\5.jpg,data\11\ai\11A_18.png,0.3745144252984684,0.25539470131877173,0.43836299660351896,0.43871359590580333,AI
11_data\11\final\5.jpg,data\11\ai\11A_19.png,0.39848226114511387,0.44387438586154493,0.5123309490079907,0.4858998721795526,AI
11_data\11\final\5.jpg,data\11\ai\11A_20.png,0.37884537732482604,0.4894895273305739,0.510019361001123,0.5554499863062912,AI
11_data\11\final\5.jpg,data\11\ai\11B_11.png,0.3725062528893683,0.7899786309167854,0.5038732191574808,0.4789810809347203,AI
11_data\11\final\5.jpg,data\11\ai\11B_12.png,0.40530269913961603,0.5926502200940552,0.5180580178887497,0.5200096072897132,AI
11_data\11\final\5.jpg,data\11\ai\11B_13.png,0.32358111776859233,0.5948229130398143,0.5132994192796966,0.5335620135392294,AI
11_data\11\final\5.jpg,data\11\ai\11B_14.png,0.36561654910876895,0.7198565504987199,0.5362531227880171,0.5516046064640198,AI
11_data\11\final\5.jpg,data\11\ai\11B_15.png,0.3583129906216719,0.7317410348012586,0.5567773877150702,0.4525909230930995,AI
11_data\11\final\5.jpg,data\11\ai\11B_16.png,0.34909853298160254,0.7254086180127975,0.5803281465860347,0.5212651540720344,AI
11_data\11\final\5.jpg,data\11\ai\11B_17.png,0.3819640777092854,0.7968551704298348,0.534449682592508,0.5233408771483361,AI
11_data\11\final\5.jpg,data\11\ai\11B_18.png,0.33736005686553727,0.7228766762004227,0.5549117249619648,0.499902968302211,AI
11_data\11\final\7.jpg,data\11\web\11A_1.png,0.1878999330572947,0.8188334024059021,0.717546039555369,0.3216492849677144,Web
11_data\11\final\7.jpg,data\11\web\11A_10.jpg,0.3522819148948184,0.882543271776297,0.7579781950522438,0.4802145592326424,Web
11_data\11\final\7.jpg,data\11\web\11A_2.png,0.2991044293571256,0.8879225302414704,0.7432465966089133,0.3905071343071356,Web
11_data\11\final\7.jpg,data\11\web\11A_3.png,0.6370326246118889,0.968626149372731,0.8064058436682539,0.782253264033293,Web
11_data\11\final\7.jpg,data\11\web\11A_4.png,0.37368758589051587,0.9900507909541243,0.6596629264337323,0.39787511562519934,Web
11_data\11\final\7.jpg,data\11\web\11A_5.jpg,0.4070617154891607,0.7427164906285904,0.6514175700701014,0.6524933611089135,Web
11_data\11\final\7.jpg,data\11\web\11A_6.png,0.336702600747065,0.8825844232267209,0.6770436703621663,0.5398770281914711,Web
11_data\11\final\7.jpg,data\11\web\11A_7.png,0.28093837271596594,0.9546983744344618,0.6058876429892959,0.23590497417746287,Web
11_data\11\final\7.jpg,data\11\web\11A_8.png,0.2649234704665118,0.792591782913872,0.7500256500772682,0.3858852866254218,Web
11_data\11\final\7.jpg,data\11\web\11A_9.jpg,0.40498414344703376,0.8476482207841012,0.7532751162422694,0.5848660975961582,Web
11_data\11\final\7.jpg,data\11\web\11B_10.jpg,0.5772806448129375,0.7871548861991513,0.6677514162570184,0.6903187433690766,Web
11_data\11\final\7.jpg,data\11\web\11B_1jpg.jpg,0.22757775111677067,0.7357804579798962,0.691108342846246,0.5238544514891593,Web
11_data\11\final\7.jpg,data\11\web\11B_2.jpg,0.26626317784717535,0.6792625861749105,0.5787741879601862,0.4570137259009606,Web
11_data\11\final\7.jpg,data\11\web\11B_3.jpg,0.2652618856972819,0.76788160399535,0.6729026328583902,0.37618554496059997,Web
11_data\11\final\7.jpg,data\11\web\11B_4.jpg,0.22991831564480628,0.5834101467175378,0.7517122804879357,0.280503988476823,Web
11_data\11\final\7.jpg,data\11\web\11B_5.jpg,0.10124962254120158,0.21340588247840941,0.40253051739678486,0.34040321156440007,Web
11_data\11\final\7.jpg,data\11\web\11B_6.jpg,0.22362745975835593,0.771952675928178,0.3277196507061059,0.3102721242314262,Web
11_data\11\final\7.jpg,data\11\web\11B_7.jpg,0.14558169988562028,0.7816979264262571,0.35042579583887673,0.49090491873843045,Web
11_data\11\final\7.jpg,data\11\web\11B_8.jpg,0.30981154795672333,0.6873712775229867,0.6132047125968616,0.4233562875924178,Web
11_data\11\final\7.jpg,data\11\web\11B_9.jpg,0.33139329458838374,0.8082719699840619,0.7177324202742693,0.6638026023349635,Web
11_data\11\final\7.jpg,data\11\ai\11A_11.png,0.4143119694365221,0.32425984118707357,0.5174348029620776,0.45000441101866573,AI
11_data\11\final\7.jpg,data\11\ai\11A_12.png,0.4215362570795301,0.5973124819628047,0.6089190470746805,0.5435301122594877,AI
11_data\11\final\7.jpg,data\11\ai\11A_13.png,0.43478710311551566,0.791757407992295,0.648608365950681,0.568555666439572,AI
11_data\11\final\7.jpg,data\11\ai\11A_14.png,0.4354558023760791,0.7286328698052357,0.6210549473619733,0.5412991598924365,AI
11_data\11\final\7.jpg,data\11\ai\11A_15.png,0.4169995488605582,0.8092860799218267,0.6698419029278739,0.5648025242918039,AI
11_data\11\final\7.jpg,data\11\ai\11A_16.png,0.3957640976976513,0.8141806345451008,0.613352946368386,0.5780574345161916,AI
11_data\11\final\7.jpg,data\11\ai\11A_17.png,0.43419636969147707,0.45434219448919205,0.602344404276985,0.535972084867035,AI
11_data\11\final\7.jpg,data\11\ai\11A_18.png,0.47147046420298583,0.2789533631930452,0.5104639388409278,0.4653952505729102,AI
11_data\11\final\7.jpg,data\11\ai\11A_19.png,0.43755816956192495,0.4653732061027076,0.6046091661143396,0.5034676713040659,AI
11_data\11\final\7.jpg,data\11\ai\11A_20.png,0.4240103506507642,0.5102726140242941,0.6006878890715243,0.6150073621428113,AI
11_data\11\final\7.jpg,data\11\ai\11B_11.png,0.4756929332928569,0.8155649360531669,0.5953325918758681,0.4935918102783109,AI
11_data\11\final\7.jpg,data\11\ai\11B_12.png,0.5050452638109181,0.6201719783862923,0.6154493593193584,0.5406061452051638,AI
11_data\11\final\7.jpg,data\11\ai\11B_13.png,0.41813139195946525,0.6213092988087913,0.6107773455113387,0.5414892059668254,AI
11_data\11\final\7.jpg,data\11\ai\11B_14.png,0.38073857522135124,0.7296477687821424,0.6285037169133294,0.5926776983020712,AI
11_data\11\final\7.jpg,data\11\ai\11B_15.png,0.3975144139967683,0.7420494012007596,0.6544381307759894,0.4978328159112915,AI
11_data\11\final\7.jpg,data\11\ai\11B_16.png,0.36019651807752945,0.7355756152592763,0.6779953938169873,0.5499668249616199,AI
11_data\11\final\7.jpg,data\11\ai\11B_17.png,0.39305841547637915,0.8172433674701923,0.6268231530926007,0.5568045198827135,AI
11_data\11\final\7.jpg,data\11\ai\11B_18.png,0.36118333802815383,0.7409679786465356,0.6554972970375013,0.5655977396301289,AI
11_data\11\final\8.jpg,data\11\web\11A_1.png,0.18824286562194062,0.8772208434865236,0.8166694106901987,0.3539399770434198,Web
11_data\11\final\8.jpg,data\11\web\11A_10.jpg,0.6154708211727472,0.9397624557131613,0.907984773446184,0.5900629042864657,Web
11_data\11\final\8.jpg,data\11\web\11A_2.png,0.4414298927726314,0.9149697193809289,0.7199128136589589,0.6036080257935589,Web
11_data\11\final\8.jpg,data\11\web\11A_3.png,0.603072580078673,0.9133854921469161,0.8198357244556158,0.6372213271333034,Web
11_data\11\final\8.jpg,data\11\web\11A_4.png,0.37886438358883723,0.9483896459472534,0.5997690342524715,0.4255261766773936,Web
11_data\11\final\8.jpg,data\11\web\11A_5.jpg,0.7946858368708589,0.7953927991405364,0.9322970926136679,0.8546307152486853,Web
11_data\11\final\8.jpg,data\11\web\11A_6.png,0.6924660666872082,0.9236412031543004,0.9513789550494242,0.7919976783097383,Web
11_data\11\final\8.jpg,data\11\web\11A_7.png,0.23792557436457196,0.9730177573112522,0.5315332657506517,0.29280545447231493,Web
11_data\11\final\8.jpg,data\11\web\11A_8.png,0.3078624020436017,0.8602547461686044,0.9126148792957659,0.5417594913364326,Web
11_data\11\final\8.jpg,data\11\web\11A_9.jpg,0.7660021721516288,0.9126211138086985,0.8901158339779278,0.656237932971478,Web
11_data\11\final\8.jpg,data\11\web\11B_10.jpg,0.34016133925631653,0.8525876516385738,0.8429248247761918,0.544535406713865,Web
11_data\11\final\8.jpg,data\11\web\11B_1jpg.jpg,0.2842939152424524,0.7640309043328126,0.7845978027727456,0.5444784143172614,Web
11_data\11\final\8.jpg,data\11\web\11B_2.jpg,0.2478890059612662,0.7110978706979071,0.8593339464005038,0.4781604761264796,Web
11_data\11\final\8.jpg,data\11\web\11B_3.jpg,0.5306748092892479,0.7794719803536787,0.935051906387848,0.5977148834304623,Web
