Final_Submission,Inspiration,Color_Similarity,ResNet_Similarity,Dino_Similarity,Contrast_Similarity,Source
1_5.png,1B_6.JPG,0.8649744383116733,0.7668405746295299,0.7683177197690303,0.9811017045001622,Web
1_5.png,1B_7.JPG,0.9063319954310067,0.8250990683103907,0.7796943955776474,0.867692620249958,Web
1_5.png,1B_8.JPG,0.7850559579355774,0.7144338946666974,0.41181797257282315,0.9731927285070355,Web
1_5.png,1B_9.JPG,0.5880064459713232,0.7421735679639262,0.641574613593369,0.8111558389986551,Web
1_6.png,1A_1.jpg,0.5934167417885641,0.8027594552688124,0.7429962026372141,0.9107048509716593,Web
1_6.png,1A_10.jpg,0.9011717156451993,0.5134145316653059,0.3367843811764104,0.4695028915016699,Web
1_6.png,1A_2.jpg,0.8647941280198618,0.7671008737943542,0.8081205998111555,0.8573765232230396,Web
1_6.png,1A_3.jpg,0.8283273322449604,0.7330117367385389,0.6853523957336803,0.912310173442907,Web
1_6.png,1A_4.jpg,0.8910058070148151,0.7502461204004935,0.9008901478596887,0.9691161703975819,Web
1_6.png,1A_5.jpg,0.9265660070240799,0.7820866529581602,0.8116016537673382,0.7831539593629461,Web
1_6.png,1A_6.jpg,0.6736214826940286,0.5506685656193759,0.40796155394154204,0.6167021776554626,Web
1_6.png,1A_7.jpg,0.7503144754058572,0.7346232530205139,0.8693648170036997,0.8445050938170251,Web
1_6.png,1A_8.jpg,0.7227736843064357,0.7648624321099454,0.7560802688472301,0.8519336479028636,Web
1_6.png,1A_9.jpg,0.8338298285857151,0.8331423343589758,0.8729892149413988,0.8535716118501773,Web
1_6.png,1B_1.JPG,0.8454676159665883,0.6700685137562427,0.5855927434065223,0.7890188275999858,Web
1_6.png,1B_10.JPG,0.8146324573806437,0.7388467217112342,0.7573961627181459,0.8566752851437257,Web
1_6.png,1B_2.JPG,0.7549843274808434,0.7407151495534536,0.6120470465357071,0.8333707647517926,Web
1_6.png,1B_3.JPG,0.717759866113123,0.8538430024492382,0.6508952698854152,0.7419906994028265,Web
1_6.png,1B_4.JPG,0.8413140467331292,0.8199932925429316,0.6601775200768659,0.872583077812719,Web
1_6.png,1B_5.JPG,0.761527495914842,0.7730578125319295,0.6032373724204417,0.8441887942451574,Web
1_6.png,1B_6.JPG,0.8726017604124985,0.7031425714912968,0.7838079863724293,0.8135835404345497,Web
1_6.png,1B_7.JPG,0.918097018326564,0.7966710556180199,0.8890897118098186,0.9350423453652055,Web
1_6.png,1B_8.JPG,0.8275037135579159,0.6753376594865113,0.5698020492839012,0.8146212986358375,Web
1_6.png,1B_9.JPG,0.5742242703496218,0.6675701007397108,0.6007323765359642,0.9810534903800094,Web
1_7.png,1A_1.jpg,0.6396379722291828,0.8176400001355042,0.6217835102906003,0.8658923672163877,Web
1_7.png,1A_10.jpg,0.9318528606601061,0.6183345464964574,0.3891421120524979,0.5211419797083757,Web
1_7.png,1A_2.jpg,0.8776447748228512,0.6631780167629603,0.7818280031762298,0.9092293537715602,Web
1_7.png,1A_3.jpg,0.8345462526484646,0.6991815875167426,0.7403836826024155,0.9412840484500559,Web
1_7.png,1A_4.jpg,0.8507146572206591,0.7267201900905135,0.7690826736009291,0.9446396118182135,Web
1_7.png,1A_5.jpg,0.900084215330319,0.790894315588587,0.7749727081901001,0.8452518688013999,Web
1_7.png,1A_6.jpg,0.6859364152899174,0.6779736529600179,0.45498878961323175,0.6743769258802866,Web
1_7.png,1A_7.jpg,0.7692918018494446,0.6061796027082915,0.8202911310122206,0.8855172433829256,Web
1_7.png,1A_8.jpg,0.7329760475561745,0.7213695232951908,0.758735203700195,0.9011653718935747,Web
1_7.png,1A_9.jpg,0.856592924081936,0.7964105378980613,0.7580489371148029,0.9040844532489587,Web
1_7.png,1B_1.JPG,0.8227435376005471,0.7479246277650913,0.5128195191376783,0.8331353263419397,Web
1_7.png,1B_10.JPG,0.8303233488703174,0.8021582100946464,0.8002697850760827,0.9166620411050828,Web
1_7.png,1B_2.JPG,0.7968198662446098,0.7253958552548686,0.4328204521343645,0.8867089868003231,Web
1_7.png,1B_3.JPG,0.7383298190250484,0.8313082196728252,0.5486201472827081,0.8029226888983303,Web
1_7.png,1B_4.JPG,0.8606803763504408,0.8341415684325084,0.5345748940500391,0.9256979647174466,Web
1_7.png,1B_5.JPG,0.7760409532185935,0.7708788178440213,0.4161208459593456,0.904722130085888,Web
1_7.png,1B_6.JPG,0.8712363657617362,0.6737568502008904,0.7381516674531485,0.8741232258869103,Web
1_7.png,1B_7.JPG,0.9027599386432539,0.738328855320763,0.7634814606470459,0.9601479803156915,Web
1_7.png,1B_8.JPG,0.7785145556403104,0.7436946024203451,0.4364954116388411,0.8735356279065947,Web
1_7.png,1B_9.JPG,0.6002525417556807,0.7770232768867346,0.6268948191633155,0.9367880257875698,Web
2_1.png,2A_1.jpg,0.7926642849044875,0.8709484385820191,0.7679040459784388,0.8256596392737288,Web
2_1.png,2A_10.jpg,0.7449852925897497,0.8084960904311208,0.5736592437960024,0.9241060519844748,Web
2_1.png,2A_2.jpg,0.6633168516714936,0.7694570074185262,0.7514275701959381,0.90796632278514,Web
2_1.png,2A_3.jpg,0.8035873029965627,0.7666401595714746,0.6805176237166012,0.7225396016169183,Web
2_1.png,2A_4.jpg,0.7652997774466309,0.5842113148397078,0.2790399360648341,0.8025378348052243,Web
2_1.png,2A_5.jpg,0.8275233990049877,0.7813160275549942,0.6533829377649103,0.7520024642465517,Web
2_1.png,2A_6.jpg,0.844258521260087,0.6925075693838789,0.3996046062848141,0.8911419368228664,Web
2_1.png,2A_7.jpg,0.8438843062955682,0.7622461085985163,0.6106465816553988,0.9480108677115816,Web
2_1.png,2A_8.jpg,0.6464952183469013,0.45254277424489475,0.31771103228898345,0.4272488413394395,Web
2_1.png,2A_9.jpg,0.7947269009818374,0.6322079893047859,0.35381357505814076,0.7251189425784117,Web
2_1.png,2B_1.jpg,0.818121472852868,0.7356592043565906,0.4330761048645925,0.7654760911452748,Web
2_1.png,2B_10.jpg,0.7684206304637008,0.5898620578342781,0.33231912239991124,0.7152254155060321,Web
2_1.png,2B_2.jpg,0.6659433523432207,0.6699291848581943,0.3222157963305735,0.6245106569717795,Web
2_1.png,2B_3.jpg,0.7546391190211196,0.7032505377275883,0.2630710318163427,0.6346333569822159,Web
2_1.png,2B_4.jpg,0.7432540762801498,0.5604718561636208,0.21865440880576884,0.6764938516265573,Web
2_1.png,2B_5.jpg,0.8000953774590942,0.7088003082501613,0.5882007374698702,0.6605837608534729,Web
2_1.png,2B_6.jpg,0.7769282853390157,0.7887164136763498,0.854972292447294,0.7110339655931954,Web
2_1.png,2B_7.jpg,0.7915321329143581,0.7962941572891034,0.786663163133719,0.6692203355489856,Web
2_1.png,2B_8.jpg,0.7096880130858859,0.7316383362752675,0.33504614951241185,0.7910436243931502,Web
2_1.png,2B_9.jpg,0.6680040698100003,0.7044772876958159,0.266805944278357,0.6793433210052138,Web
2_3.png,2A_1.jpg,0.8378596367348914,0.5599385816361889,0.2244028289810851,0.6230846296089653,Web
2_3.png,2A_10.jpg,0.702500740534561,0.5130915071769682,0.3197362105429547,0.5549816207405827,Web
2_3.png,2A_2.jpg,0.5177018632675319,0.6541737637893263,0.343350725213782,0.5650057042931457,Web
2_3.png,2A_3.jpg,0.9176476738327368,0.6171300891519176,0.41778349390011793,0.6910019924378978,Web
2_3.png,2A_4.jpg,0.8225079424991367,0.4732785204341947,0.2302401844954071,0.6303076407571865,Web
2_3.png,2A_5.jpg,0.7847756957215102,0.5557436343904809,0.33037269604918174,0.6495043386882099,Web
2_3.png,2A_6.jpg,0.8341189517750359,0.5061724887386735,0.28752186519033573,0.5694477372955228,Web
2_3.png,2A_7.jpg,0.7860631531790959,0.5435703319710428,0.3077910888843168,0.5417769757114439,Web
2_3.png,2A_8.jpg,0.8359574108078828,0.6384647856864746,0.5429115071636066,0.8565183924289177,Web
2_3.png,2A_9.jpg,0.7215616074255917,0.4867616237728539,0.23938297010944196,0.672824624880675,Web
2_3.png,2B_1.jpg,0.9220578485177563,0.455275587642849,0.1639582377945885,0.656491482020867,Web
2_3.png,2B_10.jpg,0.8776852355689686,0.5120264880080437,0.299267585478204,0.7248855335330675,Web
2_3.png,2B_2.jpg,0.7219356538850465,0.48661541038807854,0.17998531694040482,0.7432768285352763,Web
2_3.png,2B_3.jpg,0.8739348686349342,0.4831029015488893,0.15974062239526807,0.7435264763174594,Web
2_3.png,2B_4.jpg,0.7599844053619561,0.44280876567818916,0.20768224169555563,0.7747368871383375,Web
2_3.png,2B_5.jpg,0.8711093649436417,0.6632909004897711,0.46105346204366376,0.7223218041618686,Web
2_3.png,2B_6.jpg,0.8608689731984456,0.5193808682736516,0.17223033156870826,0.681798266449125,Web
2_3.png,2B_7.jpg,0.9073658397622,0.5334082831740193,0.17356308468327772,0.7197305624391156,Web
2_3.png,2B_8.jpg,0.8082422527106988,0.3848389833295979,0.10987095542117749,0.6353530056488544,Web
2_3.png,2B_9.jpg,0.7672964565766769,0.43901399288318915,0.1649805415960093,0.7275841389352021,Web
2_4.png,2A_1.jpg,0.8072493391286264,0.7975418885502135,0.5342226441577067,0.9452436511884029,Web
2_4.png,2A_10.jpg,0.7158660141604434,0.6611680744713506,0.5999328960075703,0.9298943146377897,Web
2_4.png,2A_2.jpg,0.582160736248052,0.6225653367841733,0.5388106214172541,0.9410739929493784,Web
2_4.png,2A_3.jpg,0.869297527302698,0.6884790518728591,0.39138725251897183,0.8365627291052778,Web
2_4.png,2A_4.jpg,0.8254888634033792,0.7734531787696854,0.7472231366884677,0.9233646277012952,Web
2_4.png,2A_5.jpg,0.7983129634593997,0.6186450040645791,0.34942315645241523,0.8737657323089703,Web
2_4.png,2A_6.jpg,0.8475889327346545,0.6617616702158199,0.6846367103338589,0.9484925195103988,Web
2_4.png,2A_7.jpg,0.8329571468388558,0.5585661646710215,0.6101395435394533,0.9026147673094799,Web
2_4.png,2A_8.jpg,0.7235051203633296,0.5574009379730694,0.3787798357594467,0.5063684797031563,Web
2_4.png,2A_9.jpg,0.7568906450095003,0.6554787564955952,0.667472610174531,0.8471952426732389,Web
2_4.png,2B_1.jpg,0.8838457296655583,0.6097359318518865,0.37559652606798316,0.8859673559317288,Web
2_4.png,2B_10.jpg,0.7991374220077068,0.6406466215911273,0.5538104666856052,0.8285441983343185,Web
2_4.png,2B_2.jpg,0.7215059814920809,0.7132802513908576,0.7239406990086498,0.7387404579968758,Web
2_4.png,2B_3.jpg,0.8194485708501732,0.6889223909625704,0.6562820164492714,0.7519933624926023,Web
2_4.png,2B_4.jpg,0.7542025857145697,0.6838752972486422,0.46895516162918904,0.7766703806220829,Web
2_4.png,2B_5.jpg,0.8133968056134131,0.7490210095957724,0.5325574099475341,0.7799795927064668,Web
2_4.png,2B_6.jpg,0.8430717407096245,0.6242686462225094,0.4426316590749288,0.8299632399820083,Web
2_4.png,2B_7.jpg,0.856154243023711,0.6307567832137417,0.4351106583451401,0.7895368882972542,Web
2_4.png,2B_8.jpg,0.7790120467040391,0.7000840016658272,0.6714510683931426,0.9059712446425547,Web
2_4.png,2B_9.jpg,0.7343699780967212,0.7513255642082748,0.6709912296937542,0.7819295507335755,Web
2_5.png,2A_1.jpg,0.8726477241206916,0.7092130496210854,0.4123697854777627,0.9517190454505765,Web
2_5.png,2A_10.jpg,0.6005906852319565,0.567327056502731,0.47923697261552084,0.8920935595545745,Web
2_5.png,2A_2.jpg,0.689901610994022,0.46667706260588315,0.41149245824041725,0.9032455751316916,Web
2_5.png,2A_3.jpg,0.7789947752313888,0.6408498778659272,0.38006524397980535,0.8754855732260967,Web
2_5.png,2A_4.jpg,0.7089878095567288,0.7053023333273959,0.5925515538254024,0.9370776717989583,Web
2_5.png,2A_5.jpg,0.8708175406646287,0.5324600817243214,0.3558792607565955,0.9009686393037707,Web
2_5.png,2A_6.jpg,0.703761799804341,0.5417154545471434,0.5671987428338415,0.9202741694525204,Web
2_5.png,2A_7.jpg,0.677204075263723,0.515280336845915,0.489598408371017,0.8641231858039674,Web
2_5.png,2A_8.jpg,0.6233621724267157,0.5713187474736392,0.4211529826600416,0.5323464534074495,Web
2_5.png,2A_9.jpg,0.8180942780539829,0.6727193689788743,0.6456085472906189,0.8805387068422188,Web
2_5.png,2B_1.jpg,0.789748993389715,0.5164215224791059,0.3468141925380422,0.9180636732541513,Web
2_5.png,2B_10.jpg,0.7962253698848084,0.5906543201957293,0.5375282520634409,0.8681806215885656,Web
2_5.png,2B_2.jpg,0.5873099004587109,0.6185322296153353,0.5731212351039874,0.7780647333899614,Web
2_5.png,2B_3.jpg,0.7333211994658643,0.5937503722267129,0.5579390901712767,0.7907203541042396,Web
2_5.png,2B_4.jpg,0.8483315831622794,0.6104621905628111,0.5170916482467037,0.8144620206238815,Web
2_5.png,2B_5.jpg,0.8581367083993648,0.6788126861201863,0.5813620592646381,0.818042265383672,Web
2_5.png,2B_6.jpg,0.7278807731674874,0.5490099507059822,0.3069969910291124,0.8663694582585646,Web
2_5.png,2B_7.jpg,0.7676389490182447,0.5685829835813734,0.30933827606054565,0.8272401835223478,Web
2_5.png,2B_8.jpg,0.6663608814843391,0.5248849607731781,0.5088609105367146,0.9346134285491586,Web
2_5.png,2B_9.jpg,0.6324401239171186,0.633533635471236,0.5294118921176837,0.8216870822923719,Web
2_6.png,2A_1.jpg,0.7864918576224144,0.7372912648211798,0.7313253386843032,0.8391970475046026,Web
2_6.png,2A_10.jpg,0.7639992024032876,0.5370644920139408,0.552014819840918,0.9268950608642367,Web
2_6.png,2A_2.jpg,0.5838720376140913,0.48417742786615114,0.5868510927832795,0.9123712281761714,Web
2_6.png,2A_3.jpg,0.8820113967959251,0.5497644030292179,0.4857060405950705,0.7429836257125034,Web
2_6.png,2A_4.jpg,0.8483643461283283,0.6059576599695181,0.3280285337930406,0.8162857557399951,Web
2_6.png,2A_5.jpg,0.7893157392640201,0.46120411421297913,0.44280623225945476,0.7684479795006417,Web
2_6.png,2A_6.jpg,0.8784410003085379,0.5337965463699139,0.35715358034690003,0.9036250212279501,Web
2_6.png,2A_7.jpg,0.8776721329471067,0.5895801217111687,0.6354756730933818,0.9381632899370399,Web
2_6.png,2A_8.jpg,0.7435444199793545,0.3437664633484679,0.26405441226328774,0.437214625692523,Web
2_6.png,2A_9.jpg,0.7576624751172227,0.46542922206720594,0.37096529345271434,0.7430274380019295,Web
2_6.png,2B_1.jpg,0.8740745447217367,0.6551215281287561,0.4393703087043087,0.7833188465113434,Web
2_6.png,2B_10.jpg,0.7954918259862687,0.4624429939911544,0.36669164491041617,0.7347990370510507,Web
2_6.png,2B_2.jpg,0.7571526601864855,0.4179524902663739,0.3389217711939908,0.6446614321610175,Web
2_6.png,2B_3.jpg,0.8452737650740693,0.5398873501271827,0.271426395383063,0.6540782245543635,Web
2_6.png,2B_4.jpg,0.7368865836290408,0.5088314305012704,0.25151081170121703,0.6956622944424403,Web
2_6.png,2B_5.jpg,0.7965767396541935,0.5988213977278353,0.4717461342526142,0.67985571429524,Web
2_6.png,2B_6.jpg,0.8688739671772494,0.631617016221927,0.7414849161130993,0.7304165639549688,Web
2_6.png,2B_7.jpg,0.8741985771267377,0.5980307745298906,0.7301432195981223,0.688194952623563,Web
2_6.png,2B_8.jpg,0.8037799699240012,0.5782520812732236,0.3732002828117918,0.8095141381203295,Web
2_6.png,2B_9.jpg,0.760223957937824,0.6399030970246014,0.3252520119498901,0.7008023618983774,Web
3_1.png,3A_1.png,0.7995688203527133,0.6707024329229706,0.39617627989603166,0.8928323352046074,Web
3_1.png,3A_10.png,0.7870037800460075,0.7016541017498726,0.5486092202944916,0.8722141889633407,Web
3_1.png,3A_2.jpg,0.7857332241612183,0.7565844378472363,0.7105658068045605,0.9077811175803567,Web
3_1.png,3A_3.png,0.7865940142713529,0.6159196215411874,0.3616773534685829,0.8001362263175915,Web
3_1.png,3A_4.png,0.8092563158482825,0.7051103326420071,0.4089662549468565,0.6582854509484642,Web
3_1.png,3A_5.png,0.7869794306791438,0.6395997424983408,0.725529056360896,0.7130420270080461,Web
3_1.png,3A_6.png,0.8016766086965967,0.6695388453885249,0.5583120625471797,0.5922155624204171,Web
3_1.png,3A_7.png,0.8402785184597968,0.49079298250061826,0.2674397419232888,0.8039971564505751,Web
3_1.png,3A_8.png,0.7512801913543368,0.823824673322909,0.8495753301193063,0.7049892517859797,Web
3_1.png,3A_9.png,0.8013626062735436,0.7343707125629534,0.3891195468519795,0.7081328357463161,Web
3_1.png,3B_1.jpg,0.8869578476339542,0.7469844035777913,0.391717583778136,0.8762209083041443,Web
3_1.png,3B_10.jpg,0.630342115971853,0.784075395401753,0.6777490869802244,0.7853418788459672,Web
3_1.png,3B_2.jpg,0.7527356102014268,0.7009785478300808,0.27522922974520486,0.8759840988200513,Web
3_1.png,3B_3.jpg,0.8352758145605957,0.6511665544203923,0.3714026316083194,0.8790588296510569,Web
3_1.png,3B_4.jpg,0.7156460013540512,0.5671189920149788,0.2863581894378164,0.7809389366549235,Web
3_1.png,3B_5.jpg,0.8310974703103593,0.7106520166246149,0.4106956932948937,0.9050347509392169,Web
3_1.png,3B_6.jpg,0.8308428639331676,0.7849056863565537,0.5044879492494416,0.7162870158280481,Web
3_1.png,3B_7.jpg,0.8162836683534677,0.7426821457611942,0.40161206859339266,0.8066064707050774,Web
3_1.png,3B_8.jpg,0.7786102085325729,0.6769742003313515,0.3232060788839808,0.703923573147239,Web
3_1.png,3B_9.jpg,0.7348127119939021,0.6086850094891175,0.2632267090700621,0.8254534257103263,Web
3_2.png,3A_1.png,0.8067898424030028,0.6651529902330989,0.4401839813860372,0.8229593072912782,Web
3_2.png,3A_10.png,0.8427724119542045,0.7478434345327384,0.6016839943618357,0.821263763052329,Web
3_2.png,3A_2.jpg,0.8788569633094406,0.7195264478485378,0.3353557906163729,0.8457466008457932,Web
3_2.png,3A_3.png,0.8496399093024155,0.734279793627129,0.43337572417462705,0.7540863909114333,Web
3_2.png,3A_4.png,0.7764713298492143,0.7858115973877853,0.6575195463573555,0.6295460048916753,Web
3_2.png,3A_5.png,0.7913516591065388,0.6231759798291095,0.31860180812721095,0.6751593073993146,Web
3_2.png,3A_6.png,0.9279302334666192,0.6385224842419016,0.39829892817802987,0.557913051057705,Web
3_2.png,3A_7.png,0.9120457765156823,0.5638470031009695,0.25928904925124147,0.7659565785451187,Web
3_2.png,3A_8.png,0.8151954871450348,0.698502755269938,0.4834261148051614,0.6719492928791339,Web
3_2.png,3A_9.png,0.8420180653565168,0.8291447423994447,0.7502472614983375,0.6748734062403399,Web
3_2.png,3B_1.jpg,0.8931898292626853,0.7672691612476832,0.746283351045103,0.8290589960394302,Web
3_2.png,3B_10.jpg,0.6778924205878131,0.6894010267064539,0.44905924975896977,0.7485832704065852,Web
3_2.png,3B_2.jpg,0.8152249941643189,0.8215294073036099,0.7044682887527436,0.8197799381826637,Web
3_2.png,3B_3.jpg,0.8578486914584209,0.7885555570975834,0.7318063847927747,0.8320767347108387,Web
3_2.png,3B_4.jpg,0.7987780620321133,0.8039639126133522,0.6336562972269462,0.7478825482007044,Web
3_2.png,3B_5.jpg,0.9311789560994721,0.8158342976167984,0.7771954774262607,0.8450435992857579,Web
3_2.png,3B_6.jpg,0.8430656251787907,0.7486041156772986,0.315650551457697,0.6893207917018309,Web
3_2.png,3B_7.jpg,0.8712144556837688,0.7767721570375463,0.7069120547091671,0.7707010267858476,Web
3_2.png,3B_8.jpg,0.804431356122843,0.8255261250426046,0.7658272069931948,0.6724000162727927,Web
3_2.png,3B_9.jpg,0.8209859467290662,0.8208953788593149,0.5813313473155085,0.7827550380404589,Web
3_3.png,3A_1.png,0.7628953704016672,0.5972978498873731,0.3660857789750086,0.8339090529253099,Web
3_3.png,3A_10.png,0.8197920468492915,0.7610429625847817,0.5584895776131487,0.850774793722148,Web
3_3.png,3A_2.jpg,0.9032575331021431,0.6310768572077681,0.29875927039174216,0.8636368705353509,Web
3_3.png,3A_3.png,0.8271592814627605,0.6070658437774458,0.4325387427399276,0.7803954076034586,Web
3_3.png,3A_4.png,0.7414770349285387,0.7786279086819825,0.6897648299576766,0.662402925742822,Web
3_3.png,3A_5.png,0.7529804151010393,0.5602362537289604,0.29883941241478656,0.706460236820219,Web
3_3.png,3A_6.png,0.9499734044387615,0.629271045411495,0.3625744979952088,0.5838649227750283,Web
3_3.png,3A_7.png,0.9261813588470261,0.47134714871332767,0.2544173905668394,0.7987625356884874,Web
3_3.png,3A_8.png,0.802326335336447,0.6280342419070947,0.39396110782623467,0.7025617492278046,Web
3_3.png,3A_9.png,0.8097536243960337,0.7423252452270563,0.7278445433550604,0.7052079453107113,Web
3_3.png,3B_1.jpg,0.8522032192196769,0.7353029594878554,0.76239917155972,0.8564977025547389,Web
3_3.png,3B_10.jpg,0.6778766644624432,0.7152542413628923,0.3632904743503378,0.7801187489945988,Web
3_3.png,3B_2.jpg,0.8491616051079437,0.6755417899818479,0.7293231135712603,0.8469397407028179,Web
3_3.png,3B_3.jpg,0.8228505029134175,0.7000744945174898,0.7017669303640417,0.8585709898663849,Web
3_3.png,3B_4.jpg,0.8431389405808758,0.6623808369109898,0.6386682933546867,0.780387020703763,Web
3_3.png,3B_5.jpg,0.9260760180146259,0.6840123313177815,0.7442363188146985,0.8453760202427145,Web
3_3.png,3B_6.jpg,0.8052627255443676,0.6777332423124051,0.29438834579162204,0.7231191903687384,Web
3_3.png,3B_7.jpg,0.8469288190322637,0.6781144024664384,0.6886475615767104,0.8026657564820202,Web
3_3.png,3B_8.jpg,0.7654247923509078,0.7300340323127209,0.77500561846822,0.7041389632478559,Web
3_3.png,3B_9.jpg,0.865040595150858,0.7309808131540467,0.632969319417469,0.8147119898611254,Web
