final_photo,inspiration,similarity
data\final_submissions\1\7.png,data\ai\1B_18_4.png,0.8799558877944946
data\final_submissions\1\7.png,data\web\1A_1.jpg,0.7829582095146179
data\final_submissions\1\7.png,data\web\1A_10.jpg,0.6691197007894516
data\final_submissions\1\7.png,data\web\1A_2.jpg,0.8753049969673157
data\final_submissions\1\7.png,data\web\1A_3.jpg,0.8308094441890717
data\final_submissions\1\7.png,data\web\1A_4.jpg,0.8558472990989685
data\final_submissions\1\7.png,data\web\1A_5.jpg,0.8698564171791077
data\final_submissions\1\7.png,data\web\1A_6.jpg,0.7023532092571259
data\final_submissions\1\7.png,data\web\1A_7.jpg,0.8561807572841644
data\final_submissions\1\7.png,data\web\1A_8.jpg,0.84178426861763
data\final_submissions\1\7.png,data\web\1A_9.jpg,0.8651129305362701
data\final_submissions\1\7.png,data\web\1B_1.JPG,0.7434106171131134
data\final_submissions\1\7.png,data\web\1B_10.JPG,0.8570295572280884
data\final_submissions\1\7.png,data\web\1B_2.JPG,0.7079710066318512
data\final_submissions\1\7.png,data\web\1B_3.JPG,0.7545604705810547
data\final_submissions\1\7.png,data\web\1B_4.JPG,0.7480244189500809
data\final_submissions\1\7.png,data\web\1B_5.JPG,0.6898402273654938
data\final_submissions\1\7.png,data\web\1B_6.JPG,0.8443280756473541
data\final_submissions\1\7.png,data\web\1B_7.JPG,0.8533807694911957
data\final_submissions\1\7.png,data\web\1B_8.JPG,0.6978204101324081
data\final_submissions\1\7.png,data\web\1B_9.JPG,0.7838454842567444
data\final_submissions\1\5.png,data\ai\1A_11.png,0.8652769327163696
data\final_submissions\1\5.png,data\ai\1A_12.png,0.8652769327163696
data\final_submissions\1\5.png,data\ai\1A_13.png,0.8781410455703735
data\final_submissions\1\5.png,data\ai\1B_11.png,0.8645897209644318
data\final_submissions\1\5.png,data\ai\1B_12_1.png,0.8342774510383606
data\final_submissions\1\5.png,data\ai\1B_12_2.png,0.8657443523406982
data\final_submissions\1\5.png,data\ai\1B_12_3.png,0.8690600693225861
data\final_submissions\1\5.png,data\ai\1B_12_4.png,0.89082932472229
data\final_submissions\1\5.png,data\ai\1B_13_1.png,0.8676774203777313
data\final_submissions\1\5.png,data\ai\1B_13_2.png,0.8083433508872986
data\final_submissions\1\5.png,data\ai\1B_13_3.png,0.7760980427265167
data\final_submissions\1\5.png,data\ai\1B_13_4.png,0.8812575340270996
data\final_submissions\1\5.png,data\ai\1B_14.png,0.8478996157646179
data\final_submissions\1\5.png,data\ai\1B_15_1.png,0.8103379011154175
data\final_submissions\1\5.png,data\ai\1B_15_2.png,0.8445457816123962
data\final_submissions\1\5.png,data\ai\1B_15_3.png,0.860420286655426
data\final_submissions\1\5.png,data\ai\1B_15_4.png,0.6709102988243103
data\final_submissions\1\5.png,data\ai\1B_16_1.png,0.8694938719272614
data\final_submissions\1\5.png,data\ai\1B_16_2.png,0.8655788898468018
data\final_submissions\1\5.png,data\ai\1B_16_3.png,0.8480687737464905
data\final_submissions\1\5.png,data\ai\1B_16_4.png,0.8551255464553833
data\final_submissions\1\5.png,data\ai\1B_17_1.png,0.8636895418167114
data\final_submissions\1\5.png,data\ai\1B_17_2.png,0.8683087527751923
data\final_submissions\1\5.png,data\ai\1B_17_3.png,0.8598975837230682
data\final_submissions\1\5.png,data\ai\1B_17_4.png,0.8630207777023315
data\final_submissions\1\5.png,data\ai\1B_18_1.png,0.8697606921195984
data\final_submissions\1\5.png,data\ai\1B_18_2.png,0.8578044772148132
data\final_submissions\1\5.png,data\ai\1B_18_3.png,0.8368399739265442
data\final_submissions\1\5.png,data\ai\1B_18_4.png,0.8678844273090363
data\final_submissions\1\5.png,data\web\1A_1.jpg,0.780495822429657
data\final_submissions\1\5.png,data\web\1A_10.jpg,0.6879225224256516
data\final_submissions\1\5.png,data\web\1A_2.jpg,0.8748249113559723
data\final_submissions\1\5.png,data\web\1A_3.jpg,0.8404375910758972
data\final_submissions\1\5.png,data\web\1A_4.jpg,0.8457202613353729
data\final_submissions\1\5.png,data\web\1A_5.jpg,0.8605632781982422
data\final_submissions\1\5.png,data\web\1A_6.jpg,0.7129245102405548
data\final_submissions\1\5.png,data\web\1A_7.jpg,0.8607707023620605
data\final_submissions\1\5.png,data\web\1A_8.jpg,0.8462359309196472
data\final_submissions\1\5.png,data\web\1A_9.jpg,0.8670327961444855
data\final_submissions\1\5.png,data\web\1B_1.JPG,0.7418751418590546
data\final_submissions\1\5.png,data\web\1B_10.JPG,0.8548885583877563
data\final_submissions\1\5.png,data\web\1B_2.JPG,0.712729811668396
data\final_submissions\1\5.png,data\web\1B_3.JPG,0.7632310390472412
data\final_submissions\1\5.png,data\web\1B_4.JPG,0.7483673691749573
data\final_submissions\1\5.png,data\web\1B_5.JPG,0.6867692470550537
data\final_submissions\1\5.png,data\web\1B_6.JPG,0.8264946639537811
data\final_submissions\1\5.png,data\web\1B_7.JPG,0.8371122479438782
data\final_submissions\1\5.png,data\web\1B_8.JPG,0.6916848719120026
data\final_submissions\1\5.png,data\web\1B_9.JPG,0.8077349662780762
data\final_submissions\1\2.png,data\ai\1A_11.png,0.9138171076774597
data\final_submissions\1\2.png,data\ai\1A_12.png,0.9138171076774597
data\final_submissions\1\2.png,data\ai\1A_13.png,0.9050483703613281
data\final_submissions\1\2.png,data\ai\1B_11.png,0.9015717506408691
data\final_submissions\1\2.png,data\ai\1B_12_1.png,0.8847018480300903
data\final_submissions\1\2.png,data\ai\1B_12_2.png,0.9021376669406891
data\final_submissions\1\2.png,data\ai\1B_12_3.png,0.9206445813179016
data\final_submissions\1\2.png,data\ai\1B_12_4.png,0.9157770872116089
data\final_submissions\1\2.png,data\ai\1B_13_1.png,0.9102331399917603
data\final_submissions\1\2.png,data\ai\1B_13_2.png,0.8717080950737
data\final_submissions\1\2.png,data\ai\1B_13_3.png,0.8451893329620361
data\final_submissions\1\2.png,data\ai\1B_13_4.png,0.9198192358016968
data\final_submissions\1\2.png,data\ai\1B_14.png,0.895980179309845
data\final_submissions\1\2.png,data\ai\1B_15_1.png,0.8674249649047852
data\final_submissions\1\2.png,data\ai\1B_15_2.png,0.8960597515106201
data\final_submissions\1\2.png,data\ai\1B_15_3.png,0.9152095019817352
data\final_submissions\1\2.png,data\ai\1B_15_4.png,0.6971131563186646
data\final_submissions\1\2.png,data\ai\1B_16_1.png,0.9108973145484924
data\final_submissions\1\2.png,data\ai\1B_16_2.png,0.89681077003479
data\final_submissions\1\2.png,data\ai\1B_16_3.png,0.9072510302066803
data\final_submissions\1\2.png,data\ai\1B_16_4.png,0.9110251069068909
data\final_submissions\1\2.png,data\ai\1B_17_1.png,0.9013362526893616
data\final_submissions\1\2.png,data\ai\1B_17_2.png,0.9084351062774658
data\final_submissions\1\2.png,data\ai\1B_17_3.png,0.905566930770874
data\final_submissions\1\2.png,data\ai\1B_17_4.png,0.892865002155304
data\final_submissions\1\2.png,data\ai\1B_18_1.png,0.9056505262851715
data\final_submissions\1\2.png,data\ai\1B_18_2.png,0.8978261947631836
data\final_submissions\1\2.png,data\ai\1B_18_3.png,0.9006129801273346
data\final_submissions\1\2.png,data\ai\1B_18_4.png,0.9163716435432434
data\final_submissions\1\2.png,data\web\1A_1.jpg,0.7969496846199036
data\final_submissions\1\2.png,data\web\1A_10.jpg,0.6508183628320694
data\final_submissions\1\2.png,data\web\1A_2.jpg,0.888034999370575
data\final_submissions\1\2.png,data\web\1A_3.jpg,0.8219826817512512
data\final_submissions\1\2.png,data\web\1A_4.jpg,0.8804589509963989
data\final_submissions\1\2.png,data\web\1A_5.jpg,0.9004378914833069
data\final_submissions\1\2.png,data\web\1A_6.jpg,0.6844663321971893
data\final_submissions\1\2.png,data\web\1A_7.jpg,0.8600085973739624
data\final_submissions\1\2.png,data\web\1A_8.jpg,0.8464697897434235
data\final_submissions\1\2.png,data\web\1A_9.jpg,0.8607626557350159
data\final_submissions\1\2.png,data\web\1B_1.JPG,0.7436142563819885
data\final_submissions\1\2.png,data\web\1B_10.JPG,0.8525413870811462
data\final_submissions\1\2.png,data\web\1B_2.JPG,0.7290096133947372
data\final_submissions\1\2.png,data\web\1B_3.JPG,0.7472584843635559
data\final_submissions\1\2.png,data\web\1B_4.JPG,0.7865347564220428
data\final_submissions\1\2.png,data\web\1B_5.JPG,0.7198926955461502
data\final_submissions\1\2.png,data\web\1B_6.JPG,0.8787282705307007
data\final_submissions\1\2.png,data\web\1B_7.JPG,0.8918478488922119
data\final_submissions\1\2.png,data\web\1B_8.JPG,0.7113673835992813
data\final_submissions\1\2.png,data\web\1B_9.JPG,0.7760025858879089
data\final_submissions\2\6.png,data\ai\2A_11.png,0.7224133163690567
data\final_submissions\2\6.png,data\ai\2A_12.png,0.636345773935318
data\final_submissions\2\6.png,data\ai\2A_13.png,0.6729092001914978
data\final_submissions\2\6.png,data\ai\2A_14.png,0.6610205173492432
data\final_submissions\2\6.png,data\ai\2A_15.png,0.642113670706749
data\final_submissions\2\6.png,data\ai\2A_16.png,0.7499645799398422
data\final_submissions\2\6.png,data\ai\2B_11.png,0.683501586318016
data\final_submissions\2\6.png,data\ai\2B_12.png,0.6906045079231262
data\final_submissions\2\6.png,data\ai\2B_13.png,0.6778964102268219
data\final_submissions\2\6.png,data\ai\2B_14.png,0.6561844348907471
data\final_submissions\2\6.png,data\ai\2B_15.png,0.6403333842754364
data\final_submissions\2\6.png,data\ai\2B_16.png,0.7715711891651154
data\final_submissions\2\6.png,data\ai\2B_17.png,0.7249182313680649
data\final_submissions\2\6.png,data\ai\2B_18.png,0.7379385530948639
data\final_submissions\2\6.png,data\web\2A_1.jpg,0.7447395920753479
data\final_submissions\2\6.png,data\web\2A_10.jpg,0.715074211359024
data\final_submissions\2\6.png,data\web\2A_2.jpg,0.6804808378219604
data\final_submissions\2\6.png,data\web\2A_3.jpg,0.6611378043889999
data\final_submissions\2\6.png,data\web\2A_4.jpg,0.6649235486984253
data\final_submissions\2\6.png,data\web\2A_5.jpg,0.6370468586683273
data\final_submissions\2\6.png,data\web\2A_6.jpg,0.6546906381845474
data\final_submissions\2\6.png,data\web\2A_7.jpg,0.7741237878799438
data\final_submissions\2\6.png,data\web\2A_8.jpg,0.5939529091119766
data\final_submissions\2\6.png,data\web\2A_9.jpg,0.6797357052564621
data\final_submissions\2\6.png,data\web\2B_1.jpg,0.712568536400795
data\final_submissions\2\6.png,data\web\2B_10.jpg,0.6280602812767029
data\final_submissions\2\6.png,data\web\2B_2.jpg,0.6602402031421661
data\final_submissions\2\6.png,data\web\2B_3.jpg,0.6352331191301346
data\final_submissions\2\6.png,data\web\2B_4.jpg,0.6127550229430199
data\final_submissions\2\6.png,data\web\2B_5.jpg,0.6867254078388214
data\final_submissions\2\6.png,data\web\2B_6.jpg,0.7135867178440094
data\final_submissions\2\6.png,data\web\2B_7.jpg,0.7014759331941605
data\final_submissions\2\6.png,data\web\2B_8.jpg,0.6549809128046036
data\final_submissions\2\6.png,data\web\2B_9.jpg,0.6631709635257721
data\final_submissions\2\4.png,data\ai\2A_11.png,0.7304433584213257
data\final_submissions\2\4.png,data\ai\2A_12.png,0.787584125995636
data\final_submissions\2\4.png,data\ai\2A_13.png,0.8173126876354218
data\final_submissions\2\4.png,data\ai\2A_14.png,0.8258718848228455
data\final_submissions\2\4.png,data\ai\2A_15.png,0.7999953627586365
data\final_submissions\2\4.png,data\ai\2A_16.png,0.7330713123083115
data\final_submissions\2\4.png,data\ai\2B_11.png,0.8255898952484131
data\final_submissions\2\4.png,data\ai\2B_12.png,0.8245676755905151
data\final_submissions\2\4.png,data\ai\2B_13.png,0.8207032680511475
data\final_submissions\2\4.png,data\ai\2B_14.png,0.7594775557518005
data\final_submissions\2\4.png,data\ai\2B_15.png,0.7533897757530212
data\final_submissions\2\4.png,data\ai\2B_16.png,0.7176483422517776
data\final_submissions\2\4.png,data\ai\2B_17.png,0.7320028245449066
data\final_submissions\2\4.png,data\ai\2B_18.png,0.7187802493572235
data\final_submissions\2\4.png,data\web\2A_1.jpg,0.7391223460435867
data\final_submissions\2\4.png,data\web\2A_10.jpg,0.731148973107338
data\final_submissions\2\4.png,data\web\2A_2.jpg,0.7073934078216553
data\final_submissions\2\4.png,data\web\2A_3.jpg,0.6582177579402924
data\final_submissions\2\4.png,data\web\2A_4.jpg,0.8257297575473785
data\final_submissions\2\4.png,data\web\2A_5.jpg,0.6417657732963562
data\final_submissions\2\4.png,data\web\2A_6.jpg,0.7535827159881592
data\final_submissions\2\4.png,data\web\2A_7.jpg,0.7812678813934326
data\final_submissions\2\4.png,data\web\2A_8.jpg,0.6578125357627869
data\final_submissions\2\4.png,data\web\2A_9.jpg,0.7720524668693542
data\final_submissions\2\4.png,data\web\2B_1.jpg,0.6859889328479767
data\final_submissions\2\4.png,data\web\2B_10.jpg,0.7146662920713425
data\final_submissions\2\4.png,data\web\2B_2.jpg,0.7949017882347107
data\final_submissions\2\4.png,data\web\2B_3.jpg,0.7731793224811554
data\final_submissions\2\4.png,data\web\2B_4.jpg,0.7229703068733215
data\final_submissions\2\4.png,data\web\2B_5.jpg,0.7419081181287766
data\final_submissions\2\4.png,data\web\2B_6.jpg,0.6957466900348663
data\final_submissions\2\4.png,data\web\2B_7.jpg,0.6719256192445755
data\final_submissions\2\4.png,data\web\2B_8.jpg,0.762254536151886
data\final_submissions\2\4.png,data\web\2B_9.jpg,0.7905645072460175
data\final_submissions\2\3.png,data\ai\2A_11.png,0.5604706667363644
data\final_submissions\2\3.png,data\ai\2A_12.png,0.5923971831798553
data\final_submissions\2\3.png,data\ai\2A_13.png,0.5822728946805
data\final_submissions\2\3.png,data\ai\2A_14.png,0.585190162062645
data\final_submissions\2\3.png,data\ai\2A_15.png,0.5778279006481171
data\final_submissions\2\3.png,data\ai\2A_16.png,0.543239064514637
data\final_submissions\2\3.png,data\ai\2B_11.png,0.5593978799879551
data\final_submissions\2\3.png,data\ai\2B_12.png,0.5729461163282394
data\final_submissions\2\3.png,data\ai\2B_13.png,0.5891534090042114
data\final_submissions\2\3.png,data\ai\2B_14.png,0.54191904515028
data\final_submissions\2\3.png,data\ai\2B_15.png,0.5400145873427391
data\final_submissions\2\3.png,data\ai\2B_16.png,0.5517860874533653
data\final_submissions\2\3.png,data\ai\2B_17.png,0.6011356562376022
data\final_submissions\2\3.png,data\ai\2B_18.png,0.5838560238480568
data\final_submissions\2\3.png,data\web\2A_1.jpg,0.5799926593899727
data\final_submissions\2\3.png,data\web\2A_10.jpg,0.607073649764061
data\final_submissions\2\3.png,data\web\2A_2.jpg,0.6199480891227722
data\final_submissions\2\3.png,data\web\2A_3.jpg,0.6703986972570419
data\final_submissions\2\3.png,data\web\2A_4.jpg,0.6282402724027634
data\final_submissions\2\3.png,data\web\2A_5.jpg,0.631335586309433
data\final_submissions\2\3.png,data\web\2A_6.jpg,0.600772924721241
data\final_submissions\2\3.png,data\web\2A_7.jpg,0.6088692396879196
data\final_submissions\2\3.png,data\web\2A_8.jpg,0.7192972302436829
data\final_submissions\2\3.png,data\web\2A_9.jpg,0.6017785742878914
data\final_submissions\2\3.png,data\web\2B_1.jpg,0.5560756400227547
data\final_submissions\2\3.png,data\web\2B_10.jpg,0.6318010687828064
data\final_submissions\2\3.png,data\web\2B_2.jpg,0.5692019909620285
data\final_submissions\2\3.png,data\web\2B_3.jpg,0.5696279555559158
data\final_submissions\2\3.png,data\web\2B_4.jpg,0.6116443648934364
data\final_submissions\2\3.png,data\web\2B_5.jpg,0.7384956181049347
data\final_submissions\2\3.png,data\web\2B_6.jpg,0.5509939640760422
data\final_submissions\2\3.png,data\web\2B_7.jpg,0.5486628450453281
data\final_submissions\2\3.png,data\web\2B_8.jpg,0.5345099456608295
data\final_submissions\2\3.png,data\web\2B_9.jpg,0.5852208435535431
data\final_submissions\2\1.png,data\ai\2A_11.png,0.8780357837677002
data\final_submissions\2\1.png,data\ai\2A_12.png,0.6262701451778412
data\final_submissions\2\1.png,data\ai\2A_13.png,0.6672153770923615
data\final_submissions\2\1.png,data\ai\2A_14.png,0.6647256314754486
data\final_submissions\2\1.png,data\ai\2A_15.png,0.6451614201068878
data\final_submissions\2\1.png,data\ai\2A_16.png,0.8983035087585449
data\final_submissions\2\1.png,data\ai\2B_11.png,0.6684142500162125
data\final_submissions\2\1.png,data\ai\2B_12.png,0.6769239008426666
data\final_submissions\2\1.png,data\ai\2B_13.png,0.6652166247367859
data\final_submissions\2\1.png,data\ai\2B_14.png,0.607405886054039
data\final_submissions\2\1.png,data\ai\2B_15.png,0.6158597245812416
data\final_submissions\2\1.png,data\ai\2B_16.png,0.8229227364063263
data\final_submissions\2\1.png,data\ai\2B_17.png,0.8871069252490997
data\final_submissions\2\1.png,data\ai\2B_18.png,0.8801704049110413
data\final_submissions\2\1.png,data\web\2A_1.jpg,0.8559150695800781
data\final_submissions\2\1.png,data\web\2A_10.jpg,0.7392710149288177
data\final_submissions\2\1.png,data\web\2A_2.jpg,0.8237444162368774
data\final_submissions\2\1.png,data\web\2A_3.jpg,0.8058344125747681
data\final_submissions\2\1.png,data\web\2A_4.jpg,0.6399351060390472
data\final_submissions\2\1.png,data\web\2A_5.jpg,0.7925500273704529
data\final_submissions\2\1.png,data\web\2A_6.jpg,0.6594750136137009
data\final_submissions\2\1.png,data\web\2A_7.jpg,0.7647993862628937
data\final_submissions\2\1.png,data\web\2A_8.jpg,0.6465170681476593
data\final_submissions\2\1.png,data\web\2A_9.jpg,0.6689026951789856
data\final_submissions\2\1.png,data\web\2B_1.jpg,0.6931823343038559
data\final_submissions\2\1.png,data\web\2B_10.jpg,0.6366004347801208
data\final_submissions\2\1.png,data\web\2B_2.jpg,0.6398131847381592
data\final_submissions\2\1.png,data\web\2B_3.jpg,0.624286949634552
data\final_submissions\2\1.png,data\web\2B_4.jpg,0.6121971160173416
data\final_submissions\2\1.png,data\web\2B_5.jpg,0.7555932402610779
data\final_submissions\2\1.png,data\web\2B_6.jpg,0.8890840411186218
data\final_submissions\2\1.png,data\web\2B_7.jpg,0.8522612154483795
data\final_submissions\2\1.png,data\web\2B_8.jpg,0.6434291750192642
data\final_submissions\2\1.png,data\web\2B_9.jpg,0.6307803690433502
data\final_submissions\2\5.png,data\ai\2A_11.png,0.6765682846307755
data\final_submissions\2\5.png,data\ai\2A_12.png,0.7220169752836227
data\final_submissions\2\5.png,data\ai\2A_13.png,0.7413274794816971
data\final_submissions\2\5.png,data\ai\2A_14.png,0.7493200600147247
data\final_submissions\2\5.png,data\ai\2A_15.png,0.7033564001321793
data\final_submissions\2\5.png,data\ai\2A_16.png,0.6750433146953583
data\final_submissions\2\5.png,data\ai\2B_11.png,0.7383401691913605
