image1,image2,resnet cosine similarity
final_submissions/11/1.jpg,ai/11A_11.png,0.8262910842895508
final_submissions/11/1.jpg,ai/11A_12.png,0.8356779217720032
final_submissions/11/1.jpg,ai/11A_13.png,0.8206672370433807
final_submissions/11/1.jpg,ai/11A_14.png,0.8236914277076721
final_submissions/11/1.jpg,ai/11A_15.png,0.8211983740329742
final_submissions/11/1.jpg,ai/11A_16.png,0.8101817071437836
final_submissions/11/1.jpg,ai/11A_17.png,0.822661429643631
final_submissions/11/1.jpg,ai/11A_18.png,0.8143255710601807
final_submissions/11/1.jpg,ai/11A_19.png,0.8177779912948608
final_submissions/11/1.jpg,ai/11A_20.png,0.8322717547416687
final_submissions/11/1.jpg,ai/11B_11.png,0.8429207801818848
final_submissions/11/1.jpg,ai/11B_12.png,0.8539442420005798
final_submissions/11/1.jpg,ai/11B_13.png,0.8458254933357239
final_submissions/11/1.jpg,ai/11B_14.png,0.8279543519020081
final_submissions/11/1.jpg,ai/11B_15.png,0.7900072932243347
final_submissions/11/1.jpg,ai/11B_16.png,0.8002510666847229
final_submissions/11/1.jpg,ai/11B_17.png,0.8037099242210388
final_submissions/11/1.jpg,ai/11B_18.png,0.8065148591995239
final_submissions/11/1.jpg,web/11A_1.png,0.7564563453197479
final_submissions/11/1.jpg,web/11A_10.jpg,0.7845906019210815
final_submissions/11/1.jpg,web/11A_2.png,0.7643385529518127
final_submissions/11/1.jpg,web/11A_3.png,0.8951367735862732
final_submissions/11/1.jpg,web/11A_4.png,0.7681304812431335
final_submissions/11/1.jpg,web/11A_5.jpg,0.8519781827926636
final_submissions/11/1.jpg,web/11A_6.png,0.8204839825630188
final_submissions/11/1.jpg,web/11A_7.png,0.7228410989046097
final_submissions/11/1.jpg,web/11A_8.png,0.7609668970108032
final_submissions/11/1.jpg,web/11A_9.jpg,0.7914016544818878
final_submissions/11/1.jpg,web/11B_10.jpg,0.8635581135749817
final_submissions/11/1.jpg,web/11B_1jpg.jpg,0.826545774936676
final_submissions/11/1.jpg,web/11B_2.jpg,0.7782980799674988
final_submissions/11/1.jpg,web/11B_3.jpg,0.8067050576210022
final_submissions/11/1.jpg,web/11B_4.jpg,0.7382253855466843
final_submissions/11/1.jpg,web/11B_5.jpg,0.7511520981788635
final_submissions/11/1.jpg,web/11B_6.jpg,0.7370855957269669
final_submissions/11/1.jpg,web/11B_7.jpg,0.7827576994895935
final_submissions/11/1.jpg,web/11B_8.jpg,0.7704236805438995
final_submissions/11/1.jpg,web/11B_9.jpg,0.8487721383571625
final_submissions/11/10.jpg,ai/11A_11.png,0.7799356877803802
final_submissions/11/10.jpg,ai/11A_12.png,0.780120313167572
final_submissions/11/10.jpg,ai/11A_13.png,0.7807740271091461
final_submissions/11/10.jpg,ai/11A_14.png,0.7736765146255493
final_submissions/11/10.jpg,ai/11A_15.png,0.7897416055202484
final_submissions/11/10.jpg,ai/11A_16.png,0.8129509687423706
final_submissions/11/10.jpg,ai/11A_17.png,0.7903251647949219
final_submissions/11/10.jpg,ai/11A_18.png,0.7753797471523285
final_submissions/11/10.jpg,ai/11A_19.png,0.7873623371124268
final_submissions/11/10.jpg,ai/11A_20.png,0.7925536632537842
final_submissions/11/10.jpg,ai/11B_11.png,0.7674314975738525
final_submissions/11/10.jpg,ai/11B_12.png,0.7877759337425232
final_submissions/11/10.jpg,ai/11B_13.png,0.7847529649734497
final_submissions/11/10.jpg,ai/11B_14.png,0.7984896302223206
final_submissions/11/10.jpg,ai/11B_15.png,0.7679629623889923
final_submissions/11/10.jpg,ai/11B_16.png,0.7804623246192932
final_submissions/11/10.jpg,ai/11B_17.png,0.7808370590209961
final_submissions/11/10.jpg,ai/11B_18.png,0.7950533330440521
final_submissions/11/10.jpg,web/11A_1.png,0.7704038023948669
final_submissions/11/10.jpg,web/11A_10.jpg,0.7690283060073853
final_submissions/11/10.jpg,web/11A_2.png,0.7830720543861389
final_submissions/11/10.jpg,web/11A_3.png,0.8506195247173309
final_submissions/11/10.jpg,web/11A_4.png,0.7950292825698853
final_submissions/11/10.jpg,web/11A_5.jpg,0.8224160075187683
final_submissions/11/10.jpg,web/11A_6.png,0.8224375247955322
final_submissions/11/10.jpg,web/11A_7.png,0.744854211807251
final_submissions/11/10.jpg,web/11A_8.png,0.7575126886367798
final_submissions/11/10.jpg,web/11A_9.jpg,0.7973958849906921
final_submissions/11/10.jpg,web/11B_10.jpg,0.8347883820533752
final_submissions/11/10.jpg,web/11B_1jpg.jpg,0.8101013898849487
final_submissions/11/10.jpg,web/11B_2.jpg,0.7921180725097656
final_submissions/11/10.jpg,web/11B_3.jpg,0.776483565568924
final_submissions/11/10.jpg,web/11B_4.jpg,0.7368986904621124
final_submissions/11/10.jpg,web/11B_5.jpg,0.7622532248497009
final_submissions/11/10.jpg,web/11B_6.jpg,0.752398282289505
final_submissions/11/10.jpg,web/11B_7.jpg,0.8137525916099548
final_submissions/11/10.jpg,web/11B_8.jpg,0.7986751794815063
final_submissions/11/10.jpg,web/11B_9.jpg,0.8135868310928345
final_submissions/11/11.jpg,ai/11A_11.png,0.7736694812774658
final_submissions/11/11.jpg,ai/11A_12.png,0.7726016640663147
final_submissions/11/11.jpg,ai/11A_13.png,0.7889464199542999
final_submissions/11/11.jpg,ai/11A_14.png,0.7813011407852173
final_submissions/11/11.jpg,ai/11A_15.png,0.7905614376068115
final_submissions/11/11.jpg,ai/11A_16.png,0.8127773404121399
final_submissions/11/11.jpg,ai/11A_17.png,0.7892849445343018
final_submissions/11/11.jpg,ai/11A_18.png,0.7792163491249084
final_submissions/11/11.jpg,ai/11A_19.png,0.7864758372306824
final_submissions/11/11.jpg,ai/11A_20.png,0.8062314987182617
final_submissions/11/11.jpg,ai/11B_11.png,0.7559313178062439
final_submissions/11/11.jpg,ai/11B_12.png,0.776283860206604
final_submissions/11/11.jpg,ai/11B_13.png,0.7713136076927185
final_submissions/11/11.jpg,ai/11B_14.png,0.8030478358268738
final_submissions/11/11.jpg,ai/11B_15.png,0.7831625640392303
final_submissions/11/11.jpg,ai/11B_16.png,0.7826452851295471
final_submissions/11/11.jpg,ai/11B_17.png,0.7785218954086304
final_submissions/11/11.jpg,ai/11B_18.png,0.7741178572177887
final_submissions/11/11.jpg,web/11A_1.png,0.7589190006256104
final_submissions/11/11.jpg,web/11A_10.jpg,0.7702598869800568
final_submissions/11/11.jpg,web/11A_2.png,0.774205207824707
final_submissions/11/11.jpg,web/11A_3.png,0.8354142010211945
final_submissions/11/11.jpg,web/11A_4.png,0.786223441362381
final_submissions/11/11.jpg,web/11A_5.jpg,0.8147112727165222
final_submissions/11/11.jpg,web/11A_6.png,0.8324365019798279
