image1,image2,resnet cosine similarity
final_submissions/24/1.jpg,ai/24A_11.png,0.7925061583518982
final_submissions/24/1.jpg,ai/24A_12.png,0.8267904818058014
final_submissions/24/1.jpg,ai/24A_13.png,0.8686437606811523
final_submissions/24/1.jpg,ai/24A_14.png,0.8551056981086731
final_submissions/24/1.jpg,ai/24A_15.png,0.8173981010913849
final_submissions/24/1.jpg,ai/24A_16.png,0.8293787240982056
final_submissions/24/1.jpg,ai/24B_11.png,0.8357292711734772
final_submissions/24/1.jpg,ai/24B_12.png,0.8841676414012909
final_submissions/24/1.jpg,ai/24B_13.png,0.8612509667873383
final_submissions/24/1.jpg,ai/24B_14.png,0.8396629393100739
final_submissions/24/1.jpg,ai/24B_15.png,0.8594660460948944
final_submissions/24/1.jpg,ai/24B_16.png,0.8896122872829437
final_submissions/24/1.jpg,ai/24B_17.png,0.8991193473339081
final_submissions/24/1.jpg,ai/24B_18.png,0.8782947361469269
final_submissions/24/1.jpg,ai/24B_19.png,0.8968857228755951
final_submissions/24/1.jpg,ai/24B_20.png,0.901105523109436
final_submissions/24/1.jpg,web/24A_1.png,0.7981985807418823
final_submissions/24/1.jpg,web/24A_2.png,0.8303231596946716
final_submissions/24/1.jpg,web/24A_3.png,0.8593884408473969
final_submissions/24/1.jpg,web/24A_4.png,0.8576827347278595
final_submissions/24/1.jpg,web/24A_5.png,0.8361040353775024
final_submissions/24/1.jpg,web/24A_6.png,0.8399416208267212
final_submissions/24/1.jpg,web/24A_7.png,0.8574596345424652
final_submissions/24/1.jpg,web/24A_8.png,0.7994373142719269
final_submissions/24/1.jpg,web/24B_1.png,0.766101598739624
final_submissions/24/1.jpg,web/24B_10.png,0.895268976688385
final_submissions/24/1.jpg,web/24B_2.png,0.847144365310669
final_submissions/24/1.jpg,web/24B_3.png,0.9029086828231812
final_submissions/24/1.jpg,web/24B_4.png,0.8524627089500427
final_submissions/24/1.jpg,web/24B_5.png,0.8302869498729706
final_submissions/24/1.jpg,web/24B_6.png,0.8083920180797577
final_submissions/24/1.jpg,web/24B_7.png,0.8373683989048004
final_submissions/24/1.jpg,web/24B_8.png,0.8242684900760651
final_submissions/24/1.jpg,web/24B_9.png,0.8325910270214081
final_submissions/24/10.jpg,ai/24A_11.png,0.8486819565296173
final_submissions/24/10.jpg,ai/24A_12.png,0.838466465473175
final_submissions/24/10.jpg,ai/24A_13.png,0.8426071107387543
final_submissions/24/10.jpg,ai/24A_14.png,0.8565958142280579
final_submissions/24/10.jpg,ai/24A_15.png,0.8461108803749084
final_submissions/24/10.jpg,ai/24A_16.png,0.8315091729164124
final_submissions/24/10.jpg,ai/24B_11.png,0.7796135544776917
final_submissions/24/10.jpg,ai/24B_12.png,0.8283691704273224
final_submissions/24/10.jpg,ai/24B_13.png,0.8289605975151062
final_submissions/24/10.jpg,ai/24B_14.png,0.8233752846717834
final_submissions/24/10.jpg,ai/24B_15.png,0.8127496838569641
final_submissions/24/10.jpg,ai/24B_16.png,0.8447425961494446
final_submissions/24/10.jpg,ai/24B_17.png,0.8173778653144836
final_submissions/24/10.jpg,ai/24B_18.png,0.8015622794628143
final_submissions/24/10.jpg,ai/24B_19.png,0.7994207143783569
final_submissions/24/10.jpg,ai/24B_20.png,0.7974966764450073
final_submissions/24/10.jpg,web/24A_1.png,0.8403554558753967
final_submissions/24/10.jpg,web/24A_2.png,0.8093279302120209
final_submissions/24/10.jpg,web/24A_3.png,0.8302525877952576
final_submissions/24/10.jpg,web/24A_4.png,0.8334186375141144
final_submissions/24/10.jpg,web/24A_5.png,0.8491566181182861
final_submissions/24/10.jpg,web/24A_6.png,0.8180650472640991
final_submissions/24/10.jpg,web/24A_7.png,0.8468934297561646
final_submissions/24/10.jpg,web/24A_8.png,0.89530348777771
final_submissions/24/10.jpg,web/24B_1.png,0.8774871230125427
final_submissions/24/10.jpg,web/24B_10.png,0.8312506377696991
final_submissions/24/10.jpg,web/24B_2.png,0.826278954744339
final_submissions/24/10.jpg,web/24B_3.png,0.8145912885665894
final_submissions/24/10.jpg,web/24B_4.png,0.8307533264160156
final_submissions/24/10.jpg,web/24B_5.png,0.8427320122718811
final_submissions/24/10.jpg,web/24B_6.png,0.8205769062042236
final_submissions/24/10.jpg,web/24B_7.png,0.8028056621551514
final_submissions/24/10.jpg,web/24B_8.png,0.8149652779102325
final_submissions/24/10.jpg,web/24B_9.png,0.8283933401107788
final_submissions/24/2.jpg,ai/24A_11.png,0.7830858528614044
final_submissions/24/2.jpg,ai/24A_12.png,0.8246124982833862
final_submissions/24/2.jpg,ai/24A_13.png,0.871059775352478
final_submissions/24/2.jpg,ai/24A_14.png,0.8585988879203796
final_submissions/24/2.jpg,ai/24A_15.png,0.8104463815689087
final_submissions/24/2.jpg,ai/24A_16.png,0.8306604027748108
final_submissions/24/2.jpg,ai/24B_11.png,0.8436683416366577
final_submissions/24/2.jpg,ai/24B_12.png,0.8817488551139832
final_submissions/24/2.jpg,ai/24B_13.png,0.8658509850502014
final_submissions/24/2.jpg,ai/24B_14.png,0.8349559009075165
final_submissions/24/2.jpg,ai/24B_15.png,0.863351970911026
final_submissions/24/2.jpg,ai/24B_16.png,0.8965460658073425
final_submissions/24/2.jpg,ai/24B_17.png,0.8977084159851074
final_submissions/24/2.jpg,ai/24B_18.png,0.8712849617004395
final_submissions/24/2.jpg,ai/24B_19.png,0.8989764451980591
final_submissions/24/2.jpg,ai/24B_20.png,0.9016143083572388
final_submissions/24/2.jpg,web/24A_1.png,0.8009473383426666
final_submissions/24/2.jpg,web/24A_2.png,0.8374649584293365
final_submissions/24/2.jpg,web/24A_3.png,0.8808476626873016
final_submissions/24/2.jpg,web/24A_4.png,0.8740860819816589
final_submissions/24/2.jpg,web/24A_5.png,0.8465873301029205
final_submissions/24/2.jpg,web/24A_6.png,0.8507695198059082
final_submissions/24/2.jpg,web/24A_7.png,0.8689092993736267
final_submissions/24/2.jpg,web/24A_8.png,0.8062658309936523
final_submissions/24/2.jpg,web/24B_1.png,0.758809894323349
final_submissions/24/2.jpg,web/24B_10.png,0.9051440954208374
final_submissions/24/2.jpg,web/24B_2.png,0.8584442138671875
final_submissions/24/2.jpg,web/24B_3.png,0.913565158843994
final_submissions/24/2.jpg,web/24B_4.png,0.8653889298439026
final_submissions/24/2.jpg,web/24B_5.png,0.8346492350101471
final_submissions/24/2.jpg,web/24B_6.png,0.8119247257709503
final_submissions/24/2.jpg,web/24B_7.png,0.8478842973709106
final_submissions/24/2.jpg,web/24B_8.png,0.8312040269374847
final_submissions/24/2.jpg,web/24B_9.png,0.8441275656223297
final_submissions/24/3.jpg,ai/24A_11.png,0.8510696291923523
final_submissions/24/3.jpg,ai/24A_12.png,0.8335981667041779
final_submissions/24/3.jpg,ai/24A_13.png,0.8464570641517639
final_submissions/24/3.jpg,ai/24A_14.png,0.8478911519050598
final_submissions/24/3.jpg,ai/24A_15.png,0.8459329605102539
final_submissions/24/3.jpg,ai/24A_16.png,0.8339518904685974
final_submissions/24/3.jpg,ai/24B_11.png,0.7821841239929199
final_submissions/24/3.jpg,ai/24B_12.png,0.8381930291652679
final_submissions/24/3.jpg,ai/24B_13.png,0.8356197476387024
final_submissions/24/3.jpg,ai/24B_14.png,0.8189959228038788
final_submissions/24/3.jpg,ai/24B_15.png,0.8195605576038361
final_submissions/24/3.jpg,ai/24B_16.png,0.8369442224502563
final_submissions/24/3.jpg,ai/24B_17.png,0.8036360144615173
final_submissions/24/3.jpg,ai/24B_18.png,0.8124333024024963
final_submissions/24/3.jpg,ai/24B_19.png,0.8028478920459747
final_submissions/24/3.jpg,ai/24B_20.png,0.8092302083969116
final_submissions/24/3.jpg,web/24A_1.png,0.8478669226169586
final_submissions/24/3.jpg,web/24A_2.png,0.8612525463104248
final_submissions/24/3.jpg,web/24A_3.png,0.8514524400234222
final_submissions/24/3.jpg,web/24A_4.png,0.8546720743179321
final_submissions/24/3.jpg,web/24A_5.png,0.8591898679733276
final_submissions/24/3.jpg,web/24A_6.png,0.8471742868423462
final_submissions/24/3.jpg,web/24A_7.png,0.8794639408588409
final_submissions/24/3.jpg,web/24A_8.png,0.897391676902771
final_submissions/24/3.jpg,web/24B_1.png,0.8017608523368835
final_submissions/24/3.jpg,web/24B_10.png,0.8621229827404022
final_submissions/24/3.jpg,web/24B_2.png,0.8624475598335266
final_submissions/24/3.jpg,web/24B_3.png,0.8362298011779785
final_submissions/24/3.jpg,web/24B_4.png,0.8394976556301117
final_submissions/24/3.jpg,web/24B_5.png,0.8367640972137451
final_submissions/24/3.jpg,web/24B_6.png,0.8180977702140808
final_submissions/24/3.jpg,web/24B_7.png,0.8130661249160767
final_submissions/24/3.jpg,web/24B_8.png,0.849431037902832
final_submissions/24/3.jpg,web/24B_9.png,0.8456898331642151
final_submissions/24/4.jpg,ai/24A_11.png,0.807077944278717
final_submissions/24/4.jpg,ai/24A_12.png,0.8209637403488159
final_submissions/24/4.jpg,ai/24A_13.png,0.8593215942382812
final_submissions/24/4.jpg,ai/24A_14.png,0.8715651631355286
final_submissions/24/4.jpg,ai/24A_15.png,0.8243570923805237
final_submissions/24/4.jpg,ai/24A_16.png,0.8258088827133179
final_submissions/24/4.jpg,ai/24B_11.png,0.8062348663806915
final_submissions/24/4.jpg,ai/24B_12.png,0.8820869326591492
final_submissions/24/4.jpg,ai/24B_13.png,0.8584156930446625
final_submissions/24/4.jpg,ai/24B_14.png,0.827804684638977
final_submissions/24/4.jpg,ai/24B_15.png,0.8405835926532745
final_submissions/24/4.jpg,ai/24B_16.png,0.8723032474517822
final_submissions/24/4.jpg,ai/24B_17.png,0.8482658267021179
final_submissions/24/4.jpg,ai/24B_18.png,0.8446246981620789
final_submissions/24/4.jpg,ai/24B_19.png,0.8490574359893799
final_submissions/24/4.jpg,ai/24B_20.png,0.860046923160553
final_submissions/24/4.jpg,web/24A_1.png,0.8227525353431702
final_submissions/24/4.jpg,web/24A_2.png,0.8733791708946228
final_submissions/24/4.jpg,web/24A_3.png,0.860652506351471
final_submissions/24/4.jpg,web/24A_4.png,0.8900636434555054
final_submissions/24/4.jpg,web/24A_5.png,0.8676068782806396
final_submissions/24/4.jpg,web/24A_6.png,0.8599873185157776
final_submissions/24/4.jpg,web/24A_7.png,0.8817753791809082
final_submissions/24/4.jpg,web/24A_8.png,0.8415129780769348
final_submissions/24/4.jpg,web/24B_1.png,0.7542388141155243
final_submissions/24/4.jpg,web/24B_10.png,0.8946358561515808
final_submissions/24/4.jpg,web/24B_2.png,0.8707801699638367
final_submissions/24/4.jpg,web/24B_3.png,0.8930159211158752
final_submissions/24/4.jpg,web/24B_4.png,0.8552119135856628
final_submissions/24/4.jpg,web/24B_5.png,0.8503477573394775
final_submissions/24/4.jpg,web/24B_6.png,0.8365160226821899
final_submissions/24/4.jpg,web/24B_7.png,0.824266254901886
final_submissions/24/4.jpg,web/24B_8.png,0.8597428500652313
final_submissions/24/4.jpg,web/24B_9.png,0.8331418633460999
final_submissions/24/5.jpg,ai/24A_11.png,0.777821958065033
final_submissions/24/5.jpg,ai/24A_12.png,0.8186856806278229
final_submissions/24/5.jpg,ai/24A_13.png,0.8062211871147156
